accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
Q12906,ILF3,False,False,False,894,0.6420581655480985,0.12527964205816555,3
Q12948,FOXC1,True,False,False,553,0.5605786618444847,0.15732368896925858,6
Q12955,ANK3,True,False,False,4377,0.5236463331048663,0.18551519305460362,24
Q13151,HNRNPA0,False,False,False,305,0.3114754098360656,0.12131147540983607,2
Q13233,MAP3K1,False,False,False,1512,0.4398148148148148,0.17394179894179895,4
Q13243,SRSF5,True,False,False,272,0.6029411764705882,0.19852941176470587,3
Q13283,G3BP1,False,False,False,466,0.5987124463519313,0.08798283261802575,6
Q13310,PABPC4,False,False,False,644,0.265527950310559,0.10093167701863354,5
Q13319,CDK5R2,False,False,False,367,0.5177111716621253,0.10899182561307902,2
Q13330,MTA1,True,False,False,715,0.3146853146853147,0.1258741258741259,4
Q13416,ORC2,False,False,False,577,0.30329289428076256,0.15077989601386482,3
Q13428,TCOF1,False,False,False,1488,0.9630376344086021,0.20295698924731181,9
Q13443,ADAM9,True,False,False,819,0.09768009768009768,0.10744810744810745,5
Q13474,DRP2,True,False,False,957,0.23824451410658307,0.14420062695924765,4
Q13485,SMAD4,True,False,False,552,0.2826086956521739,0.13949275362318841,5
Q13492,PICALM,True,False,False,652,0.27300613496932513,0.18558282208588958,27
Q13495,MAMLD1,True,False,False,774,0.810077519379845,0.20284237726098192,12
Q13506,NAB1,False,False,False,487,0.3264887063655031,0.13963039014373715,3
Q13523,PRP4K,False,False,False,1007,0.2898089171974522,0.14796425024826215,3
Q13546,RIPK1,False,False,False,671,0.3114754098360656,0.12816691505216096,6
Q13554,CAMK2B,True,False,False,666,0.36936936936936937,0.13663663663663664,5
Q13557,CAMK2D,False,False,False,499,0.2898089171974522,0.11623246492985972,3
Q13576,IQGAP2,True,False,False,1575,0.07873015873015873,0.10857142857142857,4
Q13586,STIM1,False,False,False,685,0.41021897810218977,0.1386861313868613,4
Q13613,MTMR1,False,False,False,665,0.1293233082706767,0.13233082706766916,3
Q13620,CUL4B,True,False,False,913,0.13581599123767799,0.1456736035049288,5
Q13625,TP53BP2,False,False,False,1128,0.6578014184397163,0.12145390070921985,6
Q13769,THOC5,False,False,False,683,0.16251830161054173,0.11127379209370425,5
Q13885,TUBB2A,False,False,False,445,0.2898089171974522,0.13258426966292136,6
Q13887,KLF5,False,False,False,457,0.6061269146608315,0.15317286652078774,3
Q13950,RUNX2,False,False,False,521,0.6679462571976967,0.21689059500959693,4
Q13952,NFYC,True,False,False,458,0.5960698689956332,0.1615720524017467,6
Q14004,CDK13,True,False,False,1512,0.6818783068783069,0.17328042328042328,10
Q14114,LRP8,False,False,False,963,0.1277258566978193,0.12668743509865005,4
Q14118,DAG1,False,False,False,895,0.40893854748603353,0.16759776536312848,4
Q14119,VEZF1,True,False,False,521,0.3742802303262956,0.22264875239923224,24
Q14134,TRIM29,False,False,False,588,0.358843537414966,0.14795918367346939,4
Q14145,KEAP1,True,False,False,624,0.022435897435897436,0.11378205128205128,10
Q14157,UBAP2L,True,False,False,1087,0.8859245630174793,0.26034958601655933,91
Q14160,SCRIB,False,False,False,1655,0.5319018404907976,0.11178247734138973,3
Q14161,GIT2,True,False,False,759,0.48484848484848486,0.1725955204216074,5
Q14247,CTTN,True,False,False,550,0.6072727272727273,0.11454545454545455,11
Q14444,CAPRIN1,True,False,False,709,0.7757404795486601,0.14809590973201692,18
Q14584,ZNF266,False,False,False,549,0.058287795992714025,0.1766848816029144,2
Q14667,BLTP2,True,False,False,2235,0.2898089171974522,0.13870246085011187,3
Q14671,PUM1,True,False,False,1186,0.40809443507588533,0.13827993254637436,15
Q14676,MDC1,True,False,False,2089,0.8319770224988032,0.1910004786979416,11
Q14677,CLINT1,True,False,False,625,0.5472,0.192,4
Q14684,RRP1B,True,False,False,758,0.5804749340369393,0.13852242744063326,9
Q14686,NCOA6,True,False,False,2063,0.896752302472128,0.16965584100824044,25
Q14687,GSE1,False,False,False,1217,0.8348397699260477,0.142974527526705,11
Q14814,MEF2D,True,False,False,521,0.783109404990403,0.1708253358925144,13
Q14847,LASP1,False,False,False,261,0.6743295019157088,0.10727969348659004,4
Q14966,ZNF638,True,False,False,1978,0.6329625884732053,0.16683518705763398,9
Q14980,NUMA1,True,False,False,2115,0.676595744680851,0.12529550827423167,19
Q15038,DAZAP2,False,False,False,168,0.31547619047619047,0.11904761904761904,2
Q15042,RAB3GAP1,True,False,False,981,0.18246687054026503,0.11722731906218145,3
Q15056,EIF4H,False,False,False,248,0.625,0.11693548387096774,4
Q15058,KIF14,True,False,False,1648,0.2815533980582524,0.15655339805825244,6
Q15067,ACOX1,False,False,False,660,0.045454545454545456,0.12424242424242424,3
Q15075,EEA1,False,False,False,1411,0.3982990786676116,0.11906449326718639,3
Q15111,PLCL1,False,False,False,1095,0.13972602739726028,0.1178082191780822,3
Q15154,PCM1,True,False,False,2024,0.6931818181818182,0.1625494071146245,4
Q15365,PCBP1,False,False,False,356,0.13764044943820225,0.16853932584269662,3
Q15418,RPS6KA1,False,False,False,735,0.10068027210884353,0.12108843537414966,4
Q15434,RBMS2,False,False,False,407,0.36363636363636365,0.1891891891891892,3
Q15436,SEC23A,False,False,False,765,0.044444444444444446,0.12941176470588237,6
Q15437,SEC23B,True,False,False,767,0.048239895697522815,0.11864406779661017,8
Q15459,SF3A1,True,False,False,793,0.6809583858764187,0.09457755359394704,5
Q15545,TAF7,False,False,False,349,0.5186246418338109,0.1174785100286533,2
Q15561,TEAD4,False,False,False,434,0.2557603686635945,0.1497695852534562,4
Q15572,TAF1C,False,False,False,869,0.28308400460299193,0.13118527042577677,3
Q15637,SF1,True,False,False,639,0.9061032863849765,0.12206572769953052,9
Q15645,TRIP13,False,False,False,432,0.032407407407407406,0.13425925925925927,2
Q15648,MED1,True,False,False,1581,0.6590765338393422,0.23782416192283365,18
Q15652,JMJD1C,True,False,False,2540,0.5169291338582677,0.16968503937007873,46
Q15654,TRIP6,True,False,False,476,0.5588235294117647,0.09873949579831932,3
Q15691,MAPRE1,True,False,False,268,0.23880597014925373,0.07835820895522388,5
Q15723,ELF2,True,False,False,593,0.4671163575042159,0.1905564924114671,23
Q15750,TAB1,True,False,False,504,0.3055555555555556,0.15873015873015872,9
Q15788,NCOA1,True,False,False,1441,0.7057598889659958,0.17973629424011103,4
Q15910,EZH2,False,False,False,746,0.30831099195710454,0.1126005361930295,6
Q15942,ZYX,True,False,False,572,0.6416083916083916,0.11363636363636363,16
Q16186,ADRM1,True,False,False,407,0.4963144963144963,0.1769041769041769,11
Q16204,CCDC6,True,False,False,474,0.6181434599156118,0.16244725738396623,7
Q16352,INA,False,False,False,499,0.20240480961923848,0.156312625250501,4
Q16555,DPYSL2,True,False,False,572,0.13111888111888112,0.14335664335664336,6
Q16566,CAMK4,False,False,False,473,0.19027484143763213,0.10570824524312897,3
Q16594,TAF9,True,False,False,264,0.5303030303030303,0.20075757575757575,13
Q16643,DBN1,False,False,False,649,0.7411402157164869,0.12018489984591679,3
Q16760,DGKD,False,False,False,1214,0.23146622734761121,0.14332784184514002,3
Q17RS7,GEN1,True,False,False,908,0.15638766519823788,0.14977973568281938,5
Q29RF7,PDS5A,False,False,False,1337,0.17427075542258788,0.11069558713537771,4
Q2KHR3,QSER1,True,False,False,1735,0.5654178674351585,0.22478386167146974,52
Q2M2I8,AAK1,True,False,False,961,0.5691987513007284,0.14776274713839752,6
Q2NL68,PROSER3,True,False,False,480,0.8708333333333333,0.19791666666666666,3
Q2TAL8,QRICH1,True,False,False,776,0.31958762886597936,0.14175257731958762,6
Q2Y0W8,SLC4A8,False,False,False,1093,0.17108874656907594,0.11893870082342177,3
Q3LI81,KRTAP27-1,False,False,False,207,0.2898089171974522,0.2463768115942029,2
Q3YBR2,TBRG1,False,False,False,411,0.21897810218978103,0.12165450121654502,3
Q49AA0,ZFP69,False,False,False,526,0.17870722433460076,0.15019011406844107,3
Q4KMP7,TBC1D10B,True,False,False,808,0.5804455445544554,0.1373762376237624,7
Q4LDE5,SVEP1,True,False,False,3571,0.009801176141136937,0.14869784374124895,5
Q4VCS5,AMOT,False,False,False,1084,0.7038745387453874,0.13837638376383765,6
Q53ET0,CRTC2,True,False,False,693,0.8484848484848485,0.2077922077922078,8
Q58A45,PAN3,False,False,False,887,0.2638105975197294,0.1488162344983089,3
Q5BJH7,YIF1B,True,False,False,314,0.14012738853503184,0.09554140127388536,5
Q5BKZ1,ZNF326,False,False,False,582,0.7027491408934707,0.12886597938144329,2
Q5FWF5,ESCO1,False,False,False,840,0.5928571428571429,0.1761904761904762,4
Q5H9F3,BCORL1,True,False,False,1785,0.6370543541788428,0.18095238095238095,19
Q5JRX3,PITRM1,False,False,False,1037,0.08968177434908389,0.1359691417550627,4
Q5JSZ5,PRRC2B,True,False,False,2229,0.8905338716913415,0.15522655899506504,9
Q5JTV8,TOR1AIP1,False,False,False,583,0.5763293310463122,0.17667238421955403,4
Q5QP82,DCAF10,False,False,False,559,0.3041144901610018,0.18962432915921287,2
Q5SSJ5,HP1BP3,False,False,False,553,0.6094032549728752,0.15370705244122965,4
Q5SW79,CEP170,True,False,False,1584,0.8150252525252525,0.21401515151515152,8
Q5T0B9,ZNF362,True,False,False,420,0.530952380952381,0.1976190476190476,10
Q5T1R4,HIVEP3,False,False,False,2406,0.8300083125519534,0.19825436408977556,19
Q5T3F8,TMEM63B,True,False,False,832,0.08173076923076923,0.12259615384615384,3
Q5T3J3,LRIF1,False,False,False,769,0.3966189856957087,0.20546163849154747,9
Q5T4S7,UBR4,False,False,False,5183,0.12733937873818252,0.15473663901215512,4
Q5T5J6,SWT1,True,False,False,900,0.26222222222222225,0.16666666666666666,6
Q5T5P2,KIAA1217,False,False,False,1943,0.7972207925887802,0.18270715388574368,4
Q5T5U3,ARHGAP21,False,False,False,1958,0.6685393258426966,0.20888661899897856,2
Q5T6F2,UBAP2,True,False,False,1119,0.7658623771224308,0.24307417336907952,69
Q5T8P6,RBM26,True,False,False,1007,0.631578947368421,0.1499503475670308,12
Q5TB30,DEPDC1,False,False,False,811,0.07151664611590629,0.13316892725030827,4
Q5TGY3,AHDC1,False,False,False,1603,0.743605739238927,0.15283842794759825,11
Q5UIP0,RIF1,False,False,False,2472,0.46480582524271846,0.1808252427184466,6
Q5VT52,RPRD2,True,False,False,1461,0.7754962354551677,0.22518822724161533,67
Q5VTE0,EEF1A1P5,False,False,False,462,0.2898089171974522,0.11038961038961038,4
Q5VUA4,ZNF318,True,False,False,2279,0.7222465993856955,0.1755155770074594,18
Q5VWN6,TASOR2,True,False,False,2430,0.408641975308642,0.17366255144032922,16
Q5VYK3,ECPAS,True,False,False,1845,0.056368563685636856,0.13821138211382114,5
Q5XPI4,RNF123,False,False,False,1314,0.09969558599695585,0.1232876712328767,6
Q63HK5,TSHZ3,False,False,False,1081,0.5901942645698427,0.2072155411655874,4
Q63HR2,TNS2,False,False,False,1409,0.44002838892831797,0.1554293825408091,4
Q64LD2,WDR25,False,False,False,544,0.2898089171974522,0.17830882352941177,2
Q68CP9,ARID2,True,False,False,1835,0.4986376021798365,0.16839237057220707,20
Q68DE3,USF3,False,False,False,2245,0.7567928730512249,0.21959910913140313,5
Q6AI12,ANKRD40,False,False,False,368,0.45108695652173914,0.11684782608695653,4
Q6AI39,BICRAL,True,False,False,1079,0.6200185356811863,0.20296570898980537,9
Q6H8Q1,ABLIM2,False,False,False,611,0.37643207855973815,0.15384615384615385,4
Q6KC79,NIPBL,True,False,False,2804,0.45684736091298145,0.15977175463623394,15
Q6MZP7,LIN54,True,False,False,749,0.32309746328437916,0.19759679572763686,41
Q6N021,TET2,True,False,False,2002,0.6773226773226774,0.16133866133866134,9
Q6N043,ZNF280D,True,False,False,979,0.5137895812053116,0.20020429009193055,5
Q6NXT4,SLC30A6,True,False,False,461,0.1279826464208243,0.1540130151843818,4
Q6P3W7,SCYL2,True,False,False,929,0.3143164693218515,0.147470398277718,10
Q6P4R8,NFRKB,True,False,False,1299,0.4426481909160893,0.19476520400307928,69
Q6PCB5,RSBN1L,True,False,False,846,0.4444444444444444,0.13356973995271867,8
Q6PI47,KCTD18,False,False,False,426,0.3380281690140845,0.14788732394366197,3
Q6PJG2,MIDEAS,True,False,False,1045,0.784688995215311,0.12344497607655502,13
Q6PJT7,ZC3H14,True,False,False,736,0.5842391304347826,0.15896739130434784,33
Q6PKG0,LARP1,True,False,False,1096,0.6633211678832117,0.125,6
Q6Q0C0,TRAF7,True,False,False,670,0.14029850746268657,0.1746268656716418,6
Q6UB99,ANKRD11,False,False,False,2663,0.7420202778820879,0.1351858805858055,5
Q6UN15,FIP1L1,True,False,False,594,0.877104377104377,0.1632996632996633,11
Q6UUV7,CRTC3,True,False,False,619,0.8449111470113085,0.19224555735056542,17
Q6UVJ0,SASS6,True,False,False,657,0.2907153729071537,0.1354642313546423,8
Q6VMQ6,ATF7IP,True,False,False,1270,0.8165354330708662,0.1968503937007874,34
Q6W2J9,BCOR,True,False,False,1755,0.6045584045584046,0.15612535612535614,12
Q6WCQ1,MPRIP,False,False,False,1025,0.5531707317073171,0.14634146341463414,4
Q6Y7W6,GIGYF2,False,False,False,1299,0.6720554272517321,0.11393379522709776,8
Q6ZN30,BNC2,True,False,False,1099,0.4886260236578708,0.1710646041856233,6
Q6ZRI6,C15orf39,True,False,False,1047,0.6494746895893028,0.1451766953199618,11
Q6ZRP7,QSOX2,False,False,False,698,0.1318051575931232,0.11461318051575932,3
Q6ZRS2,SRCAP,True,False,False,3230,0.711764705882353,0.16718266253869968,27
Q6ZSR9,nan,True,False,False,355,0.8450704225352113,0.19154929577464788,5
Q6ZU65,UBN2,True,False,False,1347,0.6696362286562731,0.18782479584261322,15
Q70E73,RAPH1,False,False,False,1250,0.7208,0.1752,5
Q71DI3,H3C15,False,False,False,136,0.2898089171974522,0.11764705882352941,3
Q71RG4,TMUB2,True,False,False,321,0.3052959501557632,0.14330218068535824,3
Q76L83,ASXL2,False,False,False,1435,0.7818815331010452,0.2034843205574913,5
Q7KZ85,SUPT6H,True,False,False,1726,0.3128621089223638,0.10139049826187717,7
Q7L2H7,EIF3M,False,False,False,374,0.0,0.11764705882352941,3
Q7L592,NDUFAF7,True,False,False,441,0.009070294784580499,0.1111111111111111,3
Q7LBC6,KDM3B,True,False,False,1761,0.42191936399772856,0.1635434412265758,26
Q7Z2W4,ZC3HAV1,True,False,False,902,0.29046563192904656,0.1674057649667406,4
Q7Z3B4,NUP54,True,True,True,507,0.14003944773175542,0.15779092702169625,7
Q7Z3H0,ANKRD33,False,False,False,452,0.2898089171974522,0.13274336283185842,3
Q7Z3J3,RGPD4,False,False,False,1758,0.23777019340159272,0.14846416382252559,5
Q7Z3K3,POGZ,True,False,False,1410,0.39361702127659576,0.16312056737588654,38
Q7Z3T8,ZFYVE16,False,False,False,1539,0.24821312540610785,0.17024041585445093,4
Q7Z417,NUFIP2,True,False,False,695,0.7525179856115108,0.19280575539568345,17
Q7Z434,MAVS,True,False,False,540,0.7277777777777777,0.2,12
Q7Z460,CLASP1,False,False,False,1538,0.33224967490247076,0.18270481144343304,4
Q7Z4H8,POGLUT3,False,False,False,507,0.04142011834319527,0.09270216962524655,3
Q7Z589,EMSY,True,False,False,1322,0.6361573373676248,0.24357034795763993,75
Q7Z5J4,RAI1,True,False,False,1906,0.7974816369359916,0.1657922350472193,16
Q7Z5L9,IRF2BP2,True,False,False,587,0.7410562180579217,0.14310051107325383,16
Q7Z6B7,SRGAP1,True,False,False,1085,0.37695852534562213,0.14285714285714285,6
Q7Z6E9,RBBP6,False,False,False,1792,0.828125,0.18861607142857142,7
Q7Z6J0,SH3RF1,True,False,False,888,0.46621621621621623,0.16441441441441443,10
Q7Z6Z7,HUWE1,True,False,False,4374,0.37219935985368086,0.1700960219478738,8
Q7Z739,YTHDF3,True,False,False,585,0.5504273504273505,0.1452991452991453,15
Q86SQ0,PHLDB2,False,False,False,1253,0.5985634477254589,0.18036711891460494,3
Q86TC9,MYPN,True,False,False,1320,0.5424242424242425,0.17575757575757575,16
Q86U42,PABPN1,True,False,False,306,0.6209150326797386,0.09803921568627451,6
Q86U70,LDB1,True,False,False,411,0.3333333333333333,0.16058394160583941,4
Q86UE4,MTDH,True,False,False,582,0.8487972508591065,0.18556701030927836,5
Q86UP2,KTN1,False,False,False,1357,0.40088430361090643,0.11938098747236552,4
Q86UR5,RIMS1,False,False,False,1692,0.6749408983451537,0.1802600472813239,3
Q86UU0,BCL9L,True,False,False,1499,0.9926617745163442,0.13408939292861907,8
Q86V15,CASZ1,True,False,False,1759,0.48834565093803295,0.15747583854462763,11
Q86V40,TRABD2A,True,False,False,505,0.17227722772277226,0.13663366336633664,3
Q86VY4,TSPYL5,True,False,False,417,0.5179856115107914,0.10551558752997602,3
Q86X95,CIRSR,True,False,False,450,0.2898089171974522,0.17555555555555555,3
Q86XE5,HOGA1,True,False,False,327,0.2898089171974522,0.12538226299694188,3
Q86XN7,PROSER1,True,False,False,944,0.4586864406779661,0.2521186440677966,10
Q86XP3,DDX42,True,False,False,938,0.5309168443496801,0.1279317697228145,13
Q86XS5,ANGPTL5,False,False,False,388,0.028350515463917526,0.13917525773195877,2
Q86Y37,CACUL1,True,False,False,369,0.28184281842818426,0.12737127371273713,4
Q86YP4,GATAD2A,True,False,False,633,0.6714060031595577,0.18325434439178515,34
Q8IU81,IRF2BP1,False,False,False,584,0.4571917808219178,0.09931506849315068,3
Q8IUD2,ERC1,False,False,False,1116,0.6344086021505376,0.13440860215053763,4
Q8IV63,VRK3,False,False,False,474,0.27637130801687765,0.1751054852320675,2
Q8IVF2,AHNAK2,True,False,False,5795,0.7554788610871441,0.13218291630716134,23
Q8IVH2,FOXP4,True,False,False,680,0.6455882352941177,0.15441176470588236,4
Q8IVL0,NAV3,True,False,False,2385,0.6452830188679245,0.23102725366876312,5
Q8IVL1,NAV2,True,False,False,2488,0.6611736334405145,0.2202572347266881,3
Q8IVW6,ARID3B,True,False,False,561,0.5775401069518716,0.1586452762923351,5
Q8IWA6,CCDC60,False,False,False,550,0.2898089171974522,0.14909090909090908,3
Q8IWB9,TEX2,True,False,False,1127,0.4445430346051464,0.17834960070984915,9
Q8IWI9,MGA,True,False,False,3065,0.5367047308319739,0.17911908646003263,17
Q8IWN7,RP1L1,False,False,False,2400,0.8341666666666666,0.15875,2
Q8IWP9,CCDC28A,True,False,False,274,0.4708029197080292,0.145985401459854,3
Q8IWR0,ZC3H7A,False,False,False,971,0.09474768280123584,0.12358393408856849,3
Q8IWZ3,ANKHD1,True,False,False,2542,0.5035405192761605,0.17230527143981117,23
Q8IWZ8,SUGP1,True,False,False,645,0.6201550387596899,0.10852713178294573,8
Q8IX12,CCAR1,True,False,False,1150,0.47304347826086957,0.1208695652173913,14
Q8IXJ9,ASXL1,False,False,False,1541,0.7508111615833875,0.1745619727449708,2
Q8IXQ4,GPALPP1,False,False,False,340,0.2898089171974522,0.14411764705882352,2
Q8IXZ2,ZC3H3,False,False,False,948,0.7183544303797469,0.18565400843881857,3
Q8IY33,MICALL2,True,False,False,904,0.6493362831858407,0.15486725663716813,16
Q8IYT1,GARIN4,False,False,False,594,0.2898089171974522,0.17845117845117844,2
Q8IZ21,PHACTR4,True,False,False,702,0.9045584045584045,0.17663817663817663,14
Q8IZC4,RTKN2,False,False,False,609,0.19540229885057472,0.1297208538587849,3
Q8IZD0,SAMD14,False,False,False,417,0.9280575539568345,0.19904076738609114,2
Q8IZD2,KMT2E,False,False,False,1858,0.7734122712594187,0.18783638320775026,4
Q8IZH2,XRN1,True,False,False,1706,0.2321219226260258,0.12485345838218054,6
Q8IZL8,PELP1,False,False,False,1130,0.48672566371681414,0.12831858407079647,5
Q8IZW8,TNS4,False,False,False,715,0.5188811188811189,0.1986013986013986,3
Q8N1F7,NUP93,True,False,True,819,0.09768009768009768,0.12576312576312576,5
Q8N1G0,ZNF687,True,False,False,1237,0.5173807599029911,0.1544058205335489,7
Q8N283,ANKRD35,True,False,False,1001,0.2898089171974522,0.1038961038961039,3
Q8N2M8,CLASRP,False,False,False,674,0.7997032640949555,0.18545994065281898,4
Q8N2Y8,RUSC2,False,False,False,1516,0.6616094986807388,0.17216358839050133,2
Q8N3V7,SYNPO,True,False,False,929,0.9354144241119483,0.18729817007534985,14
Q8N3X1,FNBP4,True,False,False,1017,0.7541789577187807,0.18780727630285152,12
Q8N3Y7,SDR16C5,True,False,False,309,0.2898089171974522,0.10032362459546926,3
Q8N4C6,NIN,True,False,False,2090,0.35645933014354064,0.11961722488038277,6
Q8N4L4,SPEM1,False,False,False,309,0.44983818770226536,0.1423948220064725,2
Q8N4P6,LRRC71,False,False,False,559,0.3363148479427549,0.14669051878354203,3
Q8N5G2,MACO1,False,False,False,664,0.4367469879518072,0.125,4
Q8N8S7,ENAH,True,False,False,591,0.7529610829103215,0.12521150592216582,4
Q8NA82,MARCHF10,True,False,False,808,0.681930693069307,0.17698019801980197,3
Q8NBJ4,GOLM1,False,False,False,401,0.5885286783042394,0.08478802992518704,2
Q8NBS9,TXNDC5,False,False,False,432,0.14351851851851852,0.10648148148148148,4
Q8ND56,LSM14A,False,False,False,463,0.7041036717062635,0.15550755939524838,3
Q8ND83,SLAIN1,True,False,False,568,0.653169014084507,0.18661971830985916,7
Q8NDV7,TNRC6A,True,False,False,1962,0.8634046890927625,0.21202854230377166,21
Q8NDX5,PHC3,True,False,False,983,0.6500508646998983,0.21668362156663276,23
Q8NEM7,SUPT20H,True,False,False,779,0.36970474967907574,0.17201540436456997,7
Q8NEY1,NAV1,False,False,False,1877,0.6846030900372936,0.20404901438465636,6
Q8NEZ2,VPS37A,True,False,False,397,0.12594458438287154,0.1712846347607053,10
Q8NEZ4,KMT2C,True,False,False,4911,0.6599470576257381,0.15964162085115047,15
Q8NF64,ZMIZ2,False,False,False,920,0.6282608695652174,0.15978260869565217,2
Q8NF91,SYNE1,True,False,False,8797,0.10890076162328066,0.12993065817892463,9
Q8NFC6,BOD1L1,True,False,False,3051,0.9160930842346772,0.19436250409701736,6
Q8NFD5,ARID1B,True,False,False,2319,0.7620751341681574,0.14359637774902975,4
Q8NFH5,NUP35,True,False,True,326,0.5766871165644172,0.19938650306748465,7
Q8NFQ8,TOR1AIP2,False,False,False,470,0.4574468085106383,0.16382978723404254,3
Q8NG31,KNL1,True,False,False,2342,0.28052946199829204,0.16524338172502134,10
Q8NHP8,PLBD2,False,False,False,589,0.013582342954159592,0.12054329371816638,3
Q8TB72,PUM2,False,False,False,1066,0.36585365853658536,0.1529080675422139,3
Q8TBZ0,CCDC110,False,False,False,833,0.28691476590636256,0.15726290516206481,4
Q8TC07,TBC1D15,True,False,False,691,0.09696092619392185,0.1287988422575977,3
Q8TC56,GARIN3,True,False,False,605,0.5917355371900826,0.2066115702479339,3
Q8TCJ2,STT3B,False,False,False,826,0.08958837772397095,0.12953995157384987,7
Q8TCN5,ZNF507,False,False,False,953,0.39664218258132217,0.1783840503672613,3
Q8TCU4,ALMS1,True,False,False,4168,0.6103646833013435,0.19745681381957775,20
Q8TDB6,DTX3L,False,False,False,740,0.20810810810810812,0.14189189189189189,3
Q8TDM6,DLG5,True,False,False,1919,0.38144867118290776,0.14278269932256382,8
Q8TEM1,NUP210,False,False,False,1887,0.03391626921038686,0.15633280339162692,5
Q8TEQ6,GEMIN5,True,False,False,1508,0.16047745358090185,0.1419098143236074,5
Q8TF40,FNIP1,False,False,False,1166,0.17667238421955403,0.16981132075471697,7
Q8TF68,ZNF384,True,False,False,577,0.5407279029462738,0.18024263431542462,11
Q8TF74,WIPF2,True,False,False,440,1.0,0.13636363636363635,7
Q8WU79,SMAP2,False,False,False,429,0.32167832167832167,0.12354312354312354,3
Q8WUH6,TMEM263,True,False,False,116,0.4224137931034483,0.16379310344827586,5
Q8WUM4,PDCD6IP,False,False,False,868,0.21313364055299538,0.11635944700460829,8
Q8WUR7,C15orf40,False,False,False,153,0.49019607843137253,0.13071895424836602,3
Q8WV99,ZFAND2B,False,False,False,257,0.5175097276264592,0.1517509727626459,2
Q8WW12,PCNP,True,False,False,178,0.9775280898876404,0.1797752808988764,4
Q8WWI1,LMO7,True,False,False,1683,0.47296494355317886,0.17052881758764113,27
Q8WWM7,ATXN2L,True,False,False,1075,0.8669767441860465,0.15627906976744185,17
Q8WWQ0,PHIP,False,False,False,1821,0.3975837451949478,0.14881933003844042,3
Q8WX93,PALLD,True,False,False,1383,0.6109906001446131,0.16702819956616052,10
Q8WXI9,GATAD2B,True,False,False,593,0.6694772344013491,0.13490725126475547,18
Q8WY36,BBX,True,False,False,941,0.6981934112646121,0.1594048884165781,6
Q8WYP5,AHCTF1,True,False,True,2266,0.3773168578993822,0.17122683142100617,13
Q8WYQ9,ZCCHC14,True,False,False,949,0.5922023182297155,0.21812434141201265,8
Q92540,SMG7,True,False,False,1137,0.5074758135444152,0.167985927880387,4
Q92541,RTF1,True,False,False,710,0.6647887323943662,0.14366197183098592,3
Q92542,NCSTN,False,False,False,709,0.019746121297602257,0.15937940761636107,5
Q92570,NR4A3,False,False,False,626,0.33386581469648563,0.1597444089456869,5
Q92576,PHF3,True,False,False,2039,0.693477194703286,0.15497793035801863,18
Q92585,MAML1,False,False,False,1016,0.952755905511811,0.16535433070866143,12
Q92609,TBC1D5,False,False,False,795,0.3672955974842767,0.15471698113207547,3
Q92610,ZNF592,False,False,False,1267,0.5919494869771112,0.17205998421468036,5
Q92615,LARP4B,True,False,False,738,0.6490514905149052,0.16395663956639567,3
Q92733,PRCC,True,False,False,491,0.8778004073319755,0.13034623217922606,5
Q92750,TAF4B,False,False,False,862,0.22273781902552203,0.19721577726218098,11
Q92766,RREB1,False,False,False,1687,0.5773562537048014,0.15234143449911083,9
Q92793,CREBBP,True,False,False,2442,0.6797706797706797,0.14373464373464373,24
Q92841,DDX17,True,False,False,729,0.3635116598079561,0.12071330589849108,9
Q92854,SEMA4D,False,False,False,862,0.08004640371229699,0.14501160092807425,4
Q92878,RAD50,False,False,False,1312,0.25685975609756095,0.11051829268292683,4
Q92917,GPKOW,True,False,False,476,0.5756302521008403,0.1092436974789916,5
Q92945,KHSRP,True,False,False,711,0.829817158931083,0.07454289732770746,9
Q93052,LPP,True,False,False,612,0.6290849673202614,0.13725490196078433,13
Q969V3,NCLN,False,False,False,563,0.028419182948490232,0.11900532859680284,2
Q96AE4,FUBP1,False,False,False,644,0.7857142857142857,0.07919254658385093,5
Q96AG3,SLC25A46,False,False,False,418,0.20574162679425836,0.14354066985645933,3
Q96AY3,FKBP10,False,False,False,582,0.140893470790378,0.0979381443298969,5
Q96B49,TOMM6,True,False,False,74,0.14864864864864866,0.10810810810810811,3
Q96B97,SH3KBP1,True,False,False,665,0.6466165413533834,0.15789473684210525,5
Q96BD5,PHF21A,True,False,False,680,0.5926470588235294,0.1661764705882353,14
Q96CB8,INTS12,True,False,False,462,0.70995670995671,0.23809523809523808,11
Q96D71,REPS1,False,False,False,796,0.7135678391959799,0.1871859296482412,3
Q96EB1,ELP4,False,False,False,424,0.02830188679245283,0.1391509433962264,2
Q96EV2,RBM33,True,False,False,1170,0.9230769230769231,0.11367521367521367,10
Q96GX5,MASTL,False,False,False,879,0.2571103526734926,0.16382252559726962,3
Q96HA1,POM121,True,True,True,1249,0.6805444355484388,0.24899919935948758,41
Q96HC4,PDLIM5,True,False,False,596,0.5620805369127517,0.17785234899328858,27
Q96I24,FUBP3,True,False,False,572,0.43356643356643354,0.10664335664335664,16
Q96J42,TXNDC15,False,False,False,360,0.2898089171974522,0.12777777777777777,3
Q96JH7,VCPIP1,True,False,False,1222,0.3707037643207856,0.13993453355155483,6
Q96JM3,CHAMP1,True,False,False,812,0.6527093596059114,0.17118226600985223,8
