accession,gene,has_region,is_fg_nup,is_fg_nup_complex,length,disorder_fraction,st_fraction,n_sites
P19419,ELK1,False,False,False,428,0.6799065420560748,0.1588785046728972,1
P19429,TNNI3,False,False,False,210,0.3523809523809524,0.09523809523809523,1
P19532,TFE3,False,False,False,575,0.7391304347826086,0.17043478260869566,1
P19622,EN2,False,False,False,333,0.8828828828828829,0.12912912912912913,1
P19634,SLC9A1,False,False,False,815,0.25030674846625767,0.12269938650306748,1
P19784,CSNK2A2,False,False,False,350,0.005714285714285714,0.07428571428571429,2
P19835,CEL,False,False,False,753,0.2898089171974522,0.13811420982735723,1
P19838,NFKB1,False,False,False,968,0.20351239669421486,0.125,3
P20226,TBP,False,False,False,339,0.4778761061946903,0.13864306784660768,1
P20337,RAB3B,False,False,False,219,0.0547945205479452,0.1598173515981735,1
P20340,RAB6A,False,False,False,208,0.16826923076923078,0.15384615384615385,1
P20618,PSMB1,False,False,False,241,0.0,0.14107883817427386,2
P20700,LMNB1,False,False,False,586,0.4112627986348123,0.14675767918088736,1
P20719,HOXA5,False,False,False,270,0.6333333333333333,0.1814814814814815,1
P20807,CAPN3,False,False,False,821,0.12667478684531058,0.11449451887941535,1
P20810,CAST,False,False,False,708,1.0,0.1638418079096045,2
P20815,CYP3A5,False,False,False,502,0.00398406374501992,0.12749003984063745,1
P20823,HNF1A,True,False,False,631,0.6798732171156894,0.196513470681458,14
P20908,COL5A1,False,False,False,1838,0.7589771490750816,0.07616974972796518,2
P20916,MAG,False,False,False,626,0.019169329073482427,0.1389776357827476,1
P20933,AGA,False,False,False,346,0.05491329479768786,0.13583815028901733,1
P21291,CSRP1,False,False,False,193,0.10880829015544041,0.10880829015544041,1
P21333,FLNA,False,False,False,2647,0.26369474877219495,0.1360030222893842,6
P21359,NF1,False,False,False,2839,0.08171891511095457,0.14758717858400847,2
P21397,MAOA,False,False,False,527,0.0,0.10436432637571158,1
P21796,VDAC1,False,False,False,283,0.038869257950530034,0.1696113074204947,1
P21912,SDHB,False,False,False,280,0.014285714285714285,0.11428571428571428,1
P21917,DRD4,False,False,False,419,0.2898089171974522,0.09069212410501193,3
P22059,OSBP,False,False,False,807,0.3110285006195787,0.137546468401487,1
P22061,PCMT1,False,False,False,227,0.00881057268722467,0.09251101321585903,1
P22087,FBL,False,False,False,321,0.3302180685358255,0.07476635514018691,1
P22102,GART,False,False,False,1010,0.01485148514851485,0.11089108910891089,1
P22105,TNXB,False,False,False,4244,0.4785579641847314,0.14420358152686144,1
P22309,UGT1A1,False,False,False,533,0.2898089171974522,0.1200750469043152,1
P22314,UBA1,False,False,False,1058,0.07183364839319471,0.11247637051039698,5
P22392,NME2,False,False,False,152,0.019736842105263157,0.07894736842105263,1
P22626,HNRNPA2B1,False,False,False,353,0.5297450424929179,0.1048158640226629,2
P22670,RFX1,False,False,False,979,0.4330949948927477,0.15832482124616956,4
P22681,CBL,True,False,False,906,0.5077262693156733,0.1534216335540839,11
P22694,PRKACB,False,False,False,351,0.03133903133903134,0.09401709401709402,1
P23229,ITGA6,False,False,False,1130,0.1,0.1256637168141593,1
P23246,SFPQ,True,False,False,707,0.7666195190947667,0.08486562942008487,5
P23284,PPIB,False,False,False,216,0.009259259259259259,0.09722222222222222,1
P23396,RPS3,False,False,False,243,0.13991769547325103,0.09465020576131687,1
P23416,GLRA2,False,False,False,452,0.2898089171974522,0.13274336283185842,1
P23443,RPS6KB1,False,False,False,525,0.26476190476190475,0.10666666666666667,2
P23471,PTPRZ1,False,False,False,2315,0.2712742980561555,0.19913606911447085,1
P23497,SP100,False,False,False,879,0.5824800910125142,0.13310580204778158,1
P23511,NFYA,False,False,False,347,0.2824207492795389,0.12968299711815562,4
P23515,OMG,False,False,False,440,0.15681818181818183,0.22045454545454546,1
P23527,H2BC17,False,False,False,126,0.2898089171974522,0.1746031746031746,3
P23528,CFL1,False,False,False,166,0.0,0.1144578313253012,4
P23588,EIF4B,True,False,False,611,0.88379705400982,0.15711947626841244,10
P23634,ATP2B4,False,False,False,1241,0.0991136180499597,0.11764705882352941,1
P23769,GATA2,False,False,False,480,0.6270833333333333,0.16666666666666666,4
P23771,GATA3,False,False,False,443,0.654627539503386,0.2076749435665914,1
P23921,RRM1,False,False,False,792,0.022727272727272728,0.12121212121212122,1
P24386,CHM,False,False,False,653,0.21898928024502298,0.16079632465543645,1
P24752,ACAT1,False,False,False,427,0.0,0.11475409836065574,1
P24821,TNC,False,False,False,2201,0.1226715129486597,0.1490231712857792,1
P24844,MYL9,False,False,False,172,0.18023255813953487,0.10465116279069768,1
P24928,POLR2A,False,False,False,1970,0.30558375634517765,0.18984771573604062,2
P25024,CXCR1,False,False,False,350,0.2898089171974522,0.12,2
P25054,APC,False,False,False,2843,0.7478016180091452,0.21209989447766445,4
P25205,MCM3,False,False,False,808,0.2660891089108911,0.13366336633663367,2
P25398,RPS12,False,False,False,132,0.0,0.03787878787878788,1
P25440,BRD2,False,False,False,801,0.6566791510611736,0.15355805243445692,5
P25490,YY1,False,False,False,414,0.7342995169082126,0.11352657004830918,1
P25686,DNAJB2,False,False,False,324,0.5524691358024691,0.16666666666666666,1
P25786,PSMA1,False,False,False,263,0.12167300380228137,0.10646387832699619,1
P25789,PSMA4,False,False,False,261,0.09195402298850575,0.10344827586206896,2
P26006,ITGA3,False,False,False,1051,0.06470028544243578,0.11893434823977164,3
P26196,DDX6,False,False,False,483,0.2028985507246377,0.12422360248447205,2
P26374,CHML,False,False,False,656,0.17378048780487804,0.15701219512195122,1
P26599,PTBP1,False,False,False,557,0.12617702448210924,0.1310592459605027,6
P26640,VARS1,False,False,False,1264,0.10759493670886076,0.09651898734177215,4
P26715,KLRC1,False,False,False,233,0.12446351931330472,0.15450643776824036,1
P27105,STOM,False,False,False,288,0.041666666666666664,0.1388888888888889,1
P27348,YWHAQ,False,False,False,245,0.04081632653061224,0.1306122448979592,5
P27540,ARNT,True,False,False,789,0.5792141951837769,0.18124207858048164,14
P27694,RPA1,False,False,False,616,0.07305194805194805,0.1444805194805195,1
P27695,APEX1,False,False,False,318,0.22641509433962265,0.09748427672955975,1
P27708,CAD,False,False,False,2225,0.07865168539325842,0.12314606741573034,2
P27816,MAP4,True,False,False,1152,0.9045138888888888,0.18663194444444445,25
P27824,CANX,False,False,False,592,0.40540540540540543,0.08108108108108109,3
P28066,PSMA5,False,False,False,241,0.0,0.14522821576763487,3
P28070,PSMB4,False,False,False,264,0.0,0.13636363636363635,2
P28074,PSMB5,False,False,False,263,0.2898089171974522,0.11787072243346007,2
P28161,GSTM2,False,False,False,218,0.2898089171974522,0.09174311926605505,1
P28300,LOX,False,False,False,417,0.33573141486810554,0.12470023980815348,1
P28331,NDUFS1,False,False,False,727,0.008253094910591471,0.11966987620357634,2
P28347,TEAD1,True,False,False,426,0.24178403755868544,0.12910798122065728,4
P28356,HOXD9,True,False,False,352,0.6420454545454546,0.17045454545454544,4
P28698,MZF1,False,False,False,734,0.5013623978201635,0.11716621253405994,2
P28799,GRN,False,False,False,593,0.01011804384485666,0.1315345699831366,1
P28827,PTPRM,False,False,False,1452,0.12258953168044077,0.14325068870523416,1
P29084,GTF2E2,False,False,False,291,0.3333333333333333,0.14432989690721648,1
P29323,EPHB2,False,False,False,1055,0.07014218009478673,0.14028436018957346,1
P29350,PTPN6,False,False,False,595,0.1546218487394958,0.12436974789915967,2
P29372,MPG,True,False,False,298,0.31543624161073824,0.10738255033557047,5
P29401,TKT,False,False,False,623,0.05778491171749599,0.1187800963081862,1
P29474,NOS3,False,False,False,1203,0.17539484621778886,0.12053200332502079,2
P29475,NOS1,False,False,False,1434,0.2898089171974522,0.1206415620641562,1
P29972,AQP1,False,False,False,269,0.0,0.1412639405204461,1
P30084,ECHS1,False,False,False,290,0.0,0.09310344827586207,1
P30085,CMPK1,False,False,False,196,0.0663265306122449,0.09183673469387756,2
P30101,PDIA3,False,False,False,505,0.03762376237623762,0.09900990099009901,1
P30153,PPP2R1A,False,False,False,589,0.0,0.11205432937181664,1
P30260,CDC27,False,False,False,824,0.29975728155339804,0.1650485436893204,4
P30291,WEE1,False,False,False,646,0.43653250773993807,0.14551083591331268,1
P30414,NKTR,False,False,False,1462,0.8666210670314638,0.24897400820793433,4
P30520,ADSS2,False,False,False,456,0.05263157894736842,0.08333333333333333,2
P30530,AXL,False,False,False,894,0.26286353467561524,0.12304250559284116,2
P30533,LRPAP1,True,False,False,357,0.21008403361344538,0.09803921568627451,4
P30622,CLIP1,True,False,False,1438,0.5563282336578581,0.1474269819193324,11
P30939,HTR1F,False,False,False,366,0.0,0.16120218579234974,1
P31040,SDHA,False,False,False,664,0.015060240963855422,0.11897590361445783,1
P31153,MAT2A,False,False,False,395,0.017721518987341773,0.09873417721518987,4
P31270,HOXA11,True,False,False,313,0.3738019169329074,0.18210862619808307,9
P31274,HOXC9,False,False,False,260,0.3153846153846154,0.13846153846153847,5
P31277,HOXD11,False,False,False,338,0.5029585798816568,0.08875739644970414,1
P31327,CPS1,False,False,False,1500,0.004,0.128,2
P31629,HIVEP2,True,False,False,2446,0.6811120196238757,0.1856091578086672,31
P31749,AKT1,False,False,False,480,0.15833333333333333,0.11041666666666666,5
P31930,UQCRC1,False,False,False,480,0.04583333333333333,0.125,1
P31939,ATIC,False,False,False,592,0.015202702702702704,0.11993243243243243,1
P31943,HNRNPH1,False,False,False,449,0.155902004454343,0.11804008908685969,3
P31947,SFN,False,False,False,248,0.18548387096774194,0.11693548387096774,2
P31948,STIP1,False,False,False,543,0.26151012891344383,0.06998158379373849,1
P32004,L1CAM,False,False,False,1257,0.1662688941925219,0.1360381861575179,1
P32019,INPP5B,False,False,False,993,0.08459214501510574,0.11883182275931521,1
P32119,PRDX2,False,False,False,198,0.09090909090909091,0.10101010101010101,2
P32243,OTX2,True,False,False,289,0.35294117647058826,0.23183391003460208,3
P32321,DCTD,False,False,False,178,0.2898089171974522,0.11235955056179775,1
P32322,PYCR1,False,False,False,319,0.12852664576802508,0.13479623824451412,3
P32519,ELF1,True,False,False,619,0.5815831987075929,0.1825525040387722,7
P32926,DSG3,False,False,False,999,0.0920920920920921,0.16716716716716717,2
P32929,CTH,False,False,False,405,0.06172839506172839,0.13333333333333333,2
P32942,ICAM3,False,False,False,547,0.10968921389396709,0.1590493601462523,1
P32969,RPL9,False,False,False,192,0.010416666666666666,0.109375,1
P33076,CIITA,True,False,False,1130,0.14513274336283186,0.12920353982300886,5
P33121,ACSL1,False,False,False,698,0.012893982808022923,0.0988538681948424,2
P33176,KIF5B,False,False,False,963,0.3790238836967809,0.11838006230529595,1
P33240,CSTF2,False,False,False,577,0.7417677642980935,0.08665511265164645,3
P33241,LSP1,False,False,False,339,0.9174041297935103,0.1504424778761062,2
P33778,H2BC3,False,False,False,126,0.2898089171974522,0.18253968253968253,1
P33991,MCM4,False,False,False,863,0.17265353418308227,0.13789107763615296,2
P33993,MCM7,False,False,False,719,0.054242002781641166,0.1070931849791377,3
P34810,CD68,False,False,False,354,0.4406779661016949,0.2598870056497175,2
P34931,HSPA1L,False,False,False,641,0.0405616224648986,0.11388455538221529,1
P34932,HSPA4,False,False,False,840,0.2761904761904762,0.12261904761904761,3
P35030,PRSS3,False,False,False,304,0.02631578947368421,0.10855263157894737,4
P35052,GPC1,False,False,False,558,0.1863799283154122,0.11648745519713262,1
P35221,CTNNA1,False,False,False,906,0.1291390728476821,0.10596026490066225,1
P35222,CTNNB1,False,False,False,781,0.23047375160051217,0.11523687580025609,4
P35226,BMI1,False,False,False,326,0.37116564417177916,0.1656441717791411,1
P35232,PHB1,False,False,False,272,0.0,0.11397058823529412,2
P35236,PTPN7,False,False,False,360,0.21666666666666667,0.1111111111111111,1
P35251,RFC1,False,False,False,1148,0.47735191637630664,0.16463414634146342,1
P35398,RORA,False,False,False,523,0.23709369024856597,0.14149139579349904,2
P35453,HOXD13,False,False,False,343,0.2898089171974522,0.1661807580174927,2
P35527,KRT9,False,False,False,623,0.2898089171974522,0.16853932584269662,3
P35555,FBN1,False,False,False,2871,0.025078369905956112,0.1180773249738767,2
P35558,PCK1,False,False,False,622,0.04340836012861737,0.09646302250803858,1
P35568,IRS1,False,False,False,1242,0.7761674718196457,0.19484702093397746,2
P35573,AGL,False,False,False,1532,0.0293733681462141,0.10509138381201044,2
P35579,MYH9,False,False,False,1960,0.40969387755102044,0.08163265306122448,5
P35580,MYH10,False,False,False,1976,0.35020242914979755,0.08451417004048584,1
P35611,ADD1,True,False,False,737,0.5183175033921302,0.13704206241519673,6
P35612,ADD2,False,False,False,726,0.4807162534435262,0.1652892561983471,2
P35613,BSG,True,False,False,385,0.2077922077922078,0.14285714285714285,4
P35637,FUS,False,False,False,526,0.94106463878327,0.16539923954372623,1
P35658,NUP214,True,True,True,2090,0.5076555023923445,0.2535885167464115,212
P35659,DEK,False,False,False,375,0.6373333333333333,0.16266666666666665,1
P35663,CYLC1,False,False,False,651,0.2898089171974522,0.19047619047619047,2
P35711,SOX5,False,False,False,763,0.6697247706422018,0.13237221494102228,1
P35749,MYH11,False,False,False,1972,0.4208924949290061,0.08924949290060852,1
P35754,GLRX,False,False,False,106,0.0,0.10377358490566038,1
P35789,ZNF93,False,False,False,620,0.024193548387096774,0.15161290322580645,2
P35813,PPM1A,False,False,False,382,0.21204188481675393,0.10732984293193717,1
P35913,PDE6B,False,False,False,854,0.0,0.09953161592505855,2
P35968,KDR,False,False,False,1356,0.10250737463126844,0.1504424778761062,2
P36507,MAP2K2,True,False,False,400,0.1475,0.0975,5
P36543,ATP6V1E1,False,False,False,226,0.0,0.05309734513274336,1
P36578,RPL4,False,False,False,427,0.3325526932084309,0.08899297423887588,2
P36871,PGM1,False,False,False,562,0.010676156583629894,0.12099644128113879,1
P36952,SERPINB5,False,False,False,375,0.02666666666666667,0.14133333333333334,1
P36957,DLST,False,False,False,453,0.30242825607064017,0.11699779249448124,2
P37088,SCNN1A,False,False,False,669,0.16442451420029897,0.15246636771300448,1
P37108,SRP14,False,False,False,136,0.2647058823529412,0.16911764705882354,3
P37198,NUP62,True,True,True,522,0.37547892720306514,0.25862068965517243,97
P37802,TAGLN2,False,False,False,199,0.19597989949748743,0.08542713567839195,4
P37840,SNCA,False,False,False,140,0.39285714285714285,0.1,3
P38117,ETFB,False,False,False,255,0.027450980392156862,0.08235294117647059,1
P38159,RBMX,False,False,False,391,0.8976982097186701,0.1867007672634271,2
P38435,GGCX,False,False,False,758,0.13192612137203166,0.12532981530343007,1
P38571,LIPA,False,False,False,399,0.007518796992481203,0.12531328320802004,1
P38606,ATP6V1A,True,False,False,617,0.0,0.13452188006482982,5
P39060,COL18A1,False,False,False,1754,0.6584948688711516,0.10832383124287344,1
P39748,FEN1,False,False,False,380,0.2898089171974522,0.10263157894736842,1
P39880,CUX1,True,False,False,1505,0.7249169435215946,0.16411960132890366,8
P40121,CAPG,False,False,False,348,0.2898089171974522,0.09195402298850575,1
P40189,IL6ST,False,False,False,918,0.2298474945533769,0.1786492374727669,2
P40222,TXLNA,False,False,False,546,0.7344322344322345,0.11538461538461539,3
P40227,CCT6A,False,False,False,531,0.0,0.1016949152542373,1
P40425,PBX2,True,False,False,430,0.5627906976744186,0.1511627906976744,4
P40692,MLH1,False,False,False,756,0.19973544973544974,0.15079365079365079,2
P40763,STAT3,True,False,False,770,0.09610389610389611,0.12727272727272726,6
P40818,USP8,False,False,False,1118,0.43202146690518783,0.14311270125223613,1
P40855,PEX19,False,False,False,299,0.7190635451505016,0.13712374581939799,3
P40925,MDH1,False,False,False,334,0.2898089171974522,0.11676646706586827,1
P40926,MDH2,False,False,False,338,0.0,0.13609467455621302,1
P40939,HADHA,False,False,False,763,0.0,0.1127129750982962,1
P41091,EIF2S3,False,False,False,472,0.036016949152542374,0.11228813559322035,1
P41218,MNDA,False,False,False,407,0.2898089171974522,0.1375921375921376,1
P41222,PTGDS,False,False,False,190,0.2898089171974522,0.18421052631578946,1
P41223,BUD31,False,False,False,144,0.1111111111111111,0.08333333333333333,1
P41235,HNF4A,False,False,False,474,0.20042194092827004,0.12025316455696203,1
P41236,PPP1R2,True,False,False,205,0.8975609756097561,0.16097560975609757,5
P41252,IARS1,False,False,False,1262,0.2898089171974522,0.1196513470681458,1
P41271,NBL1,False,False,False,181,0.2898089171974522,0.11049723756906077,1
P41594,GRM5,False,False,False,1212,0.21947194719471946,0.1551155115511551,3
P41970,ELK3,False,False,False,407,0.23095823095823095,0.20147420147420148,3
P42025,ACTR1B,False,False,False,376,0.013297872340425532,0.11170212765957446,1
P42166,TMPO,True,False,False,694,0.4755043227665706,0.1786743515850144,6
P42167,TMPO,False,False,False,454,0.2898089171974522,0.1696035242290749,5
P42224,STAT1,False,False,False,750,0.068,0.11466666666666667,1
P42229,STAT5A,False,False,False,794,0.0654911838790932,0.1070528967254408,1
P42261,GRIA1,False,False,False,906,0.04415011037527594,0.12693156732891833,1
P42345,MTOR,False,False,False,2549,0.05492349941153393,0.11769321302471558,1
P42356,PI4KA,False,False,False,2102,0.02521408182683159,0.12511893434823979,1
P42566,EPS15,False,False,False,896,0.48549107142857145,0.15959821428571427,1
P42568,MLLT3,False,False,False,568,0.6443661971830986,0.24119718309859156,1
P42694,HELZ,False,False,False,1942,0.37950566426364574,0.13594232749742532,5
P42702,LIFR,False,False,False,1097,0.16043755697356427,0.1577028258887876,2
P42704,LRPPRC,False,False,False,1394,0.003586800573888092,0.10401721664275466,1
P42765,ACAA2,False,False,False,397,0.060453400503778336,0.12090680100755667,1
P42785,PRCP,False,False,False,496,0.0,0.1350806451612903,5
P42858,HTT,False,False,False,3142,0.1651814131126671,0.1514958625079567,5
P42892,ECE1,False,False,False,770,0.04025974025974026,0.13246753246753246,2
P43121,MCAM,False,False,False,646,0.25077399380804954,0.1346749226006192,2
P43155,CRAT,True,False,False,626,0.011182108626198083,0.12300319488817892,3
P43243,MATR3,True,False,False,847,0.5785123966942148,0.1334120425029516,10
P43307,SSR1,False,False,False,286,0.2692307692307692,0.1048951048951049,2
P43308,SSR2,True,False,False,183,0.0273224043715847,0.14754098360655737,6
P43366,MAGEB1,False,False,False,347,0.2898089171974522,0.1440922190201729,1
P43405,SYK,False,False,False,635,0.11338582677165354,0.09606299212598425,1
P43487,RANBP1,False,False,False,201,0.43781094527363185,0.08955223880597014,1
P43686,PSMC4,False,False,False,418,0.0,0.08851674641148326,2
P43694,GATA4,False,False,False,442,0.502262443438914,0.18778280542986425,3
P45844,ABCG1,False,False,False,678,0.0014749262536873156,0.13421828908554573,2
P45880,VDAC2,False,False,False,294,0.0,0.1836734693877551,2
P45973,CBX5,False,False,False,191,0.2898089171974522,0.11518324607329843,1
P46013,MKI67,True,False,False,3256,0.9066339066339066,0.17997542997542998,19
P46020,PHKA1,False,False,False,1223,0.06950122649223221,0.1381847914963205,1
P46060,RANGAP1,False,False,False,587,0.21465076660988075,0.10902896081771721,1
P46063,RECQL,False,False,False,649,0.08936825885978428,0.12480739599383667,1
P46087,NOP2,False,False,False,812,0.5775862068965517,0.13177339901477833,4
P46100,ATRX,True,False,False,2492,0.5774478330658106,0.16211878009630817,18
P46109,CRKL,False,False,False,303,0.3432343234323432,0.12871287128712872,1
P46379,BAG6,False,False,False,1132,0.2898089171974522,0.14045936395759717,2
P46527,CDKN1B,False,False,False,198,0.9646464646464646,0.13636363636363635,5
P46531,NOTCH1,False,False,False,2555,0.2101761252446184,0.12915851272015655,6
P46821,MAP1B,False,False,False,2468,0.7406807131280388,0.1932739059967585,2
P46934,NEDD4,False,False,False,1319,0.33586050037907506,0.17664897649734648,1
P46937,YAP1,False,False,False,504,0.9305555555555556,0.17261904761904762,6
P46939,UTRN,False,False,False,3433,0.17390037867754152,0.12321584619866006,3
P46940,IQGAP1,False,False,False,1657,0.10138805069402534,0.0971635485817743,1
P46977,STT3A,True,False,False,705,0.00425531914893617,0.14184397163120568,4
P47756,CAPZB,False,False,False,272,0.05054151624548736,0.125,1
P47897,QARS1,False,False,False,775,0.01935483870967742,0.10193548387096774,1
P47902,CDX1,False,False,False,265,0.8075471698113208,0.1169811320754717,2
P47914,RPL29,False,False,False,159,1.0,0.08176100628930817,4
P47974,ZFP36L2,False,False,False,494,0.4777327935222672,0.19635627530364372,1
P47985,UQCRFS1,True,False,False,274,0.01824817518248175,0.145985401459854,3
P48023,FASLG,False,False,False,281,0.29537366548042704,0.13523131672597866,1
P48029,SLC6A8,False,False,False,635,0.01732283464566929,0.10078740157480315,1
P48200,IREB2,False,False,False,963,0.03115264797507788,0.1308411214953271,1
P48382,RFX5,False,False,False,616,0.6753246753246753,0.12824675324675325,3
P48431,SOX2,True,False,False,317,0.7444794952681388,0.15772870662460567,7
P48436,SOX9,False,False,False,509,0.8821218074656189,0.16699410609037327,2
P48444,ARCN1,False,False,False,511,0.24853228962818003,0.13111545988258316,1
P48552,NRIP1,False,False,False,1158,0.6105354058721935,0.19343696027633853,2
P48556,PSMD8,False,False,False,350,0.12571428571428572,0.11428571428571428,1
P48634,PRRC2A,True,False,False,2157,0.9638386648122392,0.14000927213722764,8
P48681,NES,False,False,False,1621,0.8075262183837137,0.11412708204811844,2
P48723,HSPA13,False,False,False,471,0.06794055201698514,0.12314225053078556,1
P48745,CCN3,False,False,False,357,0.0056022408963585435,0.14285714285714285,1
P48960,ADGRE5,False,False,False,835,0.031137724550898204,0.15808383233532936,2
P49005,POLD2,False,False,False,469,0.031982942430703626,0.14285714285714285,1
P49023,PXN,False,False,False,591,0.5583756345177665,0.14890016920473773,4
P49116,NR2C2,False,False,False,596,0.11241610738255034,0.1761744966442953,2
P49247,RPIA,False,False,False,311,0.2572347266881029,0.10610932475884244,2
P49257,LMAN1,False,False,False,510,0.21764705882352942,0.09803921568627451,5
P49321,NASP,True,False,False,788,0.7157360406091371,0.12690355329949238,14
P49327,FASN,False,False,False,2511,0.050577459179609714,0.12504978096375946,2
P49336,CDK8,True,False,False,464,0.27155172413793105,0.10991379310344827,9
P49406,MRPL19,False,False,False,292,0.1232876712328767,0.0821917808219178,2
P49407,ARRB1,False,False,False,418,0.2898089171974522,0.10526315789473684,7
P49419,ALDH7A1,False,False,False,539,0.03339517625231911,0.10760667903525047,2
P49427,CDC34,False,False,False,236,0.1864406779661017,0.11864406779661017,1
P49448,GLUD2,False,False,False,558,0.05197132616487455,0.11469534050179211,1
P49454,CENPF,False,False,False,3114,0.37797045600513807,0.13423249839434812,3
P49588,AARS1,False,False,False,968,0.014462809917355372,0.10433884297520661,1
P49589,CARS1,False,False,False,748,0.10695187165775401,0.10427807486631016,1
P49591,SARS1,False,False,False,514,0.09922178988326848,0.09727626459143969,1
P49641,MAN2A2,False,False,False,1150,0.014782608695652174,0.11826086956521739,1
P49736,MCM2,False,False,False,904,0.22898230088495575,0.10951327433628319,2
P49748,ACADVL,False,False,False,655,0.08702290076335878,0.11450381679389313,3
P49750,YLPM1,True,False,False,2146,0.8122087604846225,0.12488350419384903,16
P49755,TMED10,False,False,False,219,0.2898089171974522,0.1141552511415525,2
P49756,RBM25,True,False,False,843,0.5195729537366548,0.08066429418742586,5
P49759,CLK1,False,False,False,484,0.20867768595041322,0.13636363636363635,2
P49790,NUP153,True,True,True,1475,0.5132203389830509,0.2711864406779661,141
P49792,RANBP2,True,True,True,3224,0.2633374689826303,0.1606699751861042,55
P49840,GSK3A,False,False,False,483,0.30434782608695654,0.16149068322981366,3
P49841,GSK3B,False,False,False,420,0.2642857142857143,0.14761904761904762,1
P49848,TAF6,True,False,False,677,0.38995568685376664,0.15805022156573117,16
P49916,LIG3,True,False,False,1009,0.17641228939544104,0.12685827552031714,5
P49959,MRE11,False,False,False,708,0.3290960451977401,0.1426553672316384,3
P50402,EMD,True,False,False,254,0.31496062992125984,0.20866141732283464,9
P50416,CPT1A,False,False,False,773,0.040103492884864166,0.13065976714100905,3
P50454,SERPINH1,False,False,False,418,0.023923444976076555,0.12440191387559808,1
P50502,ST13,False,False,False,369,0.6937669376693767,0.06233062330623306,3
P50539,MXI1,False,False,False,228,0.6403508771929824,0.19298245614035087,2
P50570,DNM2,False,False,False,870,0.23103448275862068,0.1206896551724138,1
P50579,METAP2,False,False,False,478,0.34309623430962344,0.10460251046025104,1
P50616,TOB1,False,False,False,345,0.4260869565217391,0.13623188405797101,2
P50748,KNTC1,False,False,False,2209,0.2898089171974522,0.13173381620642824,1
P50851,LRBA,False,False,False,2863,0.17918267551519385,0.14844568634299685,2
P50897,PPT1,False,False,False,306,0.0,0.09477124183006536,1
P50990,CCT8,False,False,False,548,0.03467153284671533,0.10401459854014598,2
P50991,CCT4,False,False,False,539,0.07235621521335807,0.14285714285714285,2
P51003,PAPOLA,False,False,False,745,0.3691275167785235,0.17181208053691274,6
P51114,FXR1,False,False,False,621,0.4219001610305958,0.1320450885668277,1
P51116,FXR2,False,False,False,673,0.4710252600297177,0.14710252600297177,2
P51148,RAB5C,False,False,False,216,0.19444444444444445,0.1111111111111111,1
P51149,RAB7A,False,False,False,207,0.0,0.12077294685990338,1
P51178,PLCD1,False,False,False,756,0.05555555555555555,0.1164021164021164,2
P51511,MMP15,False,False,False,669,0.22720478325859492,0.07772795216741404,1
P51532,SMARCA4,False,False,False,1647,0.5500910746812386,0.11050394656952034,5
P51553,IDH3G,False,False,False,393,0.08142493638676845,0.11704834605597965,1
P51570,GALK1,False,False,False,392,0.04846938775510204,0.11989795918367346,1
P51608,MECP2,False,False,False,486,0.9423868312757202,0.15843621399176955,7
P51610,HCFC1,True,False,False,2035,0.5076167076167076,0.22063882063882065,174
P51617,IRAK1,False,False,False,712,0.33707865168539325,0.14325842696629212,1
P51659,HSD17B4,False,False,False,736,0.019021739130434784,0.11548913043478261,4
P51692,STAT5B,False,False,False,787,0.2898089171974522,0.10800508259212198,1
P51787,KCNQ1,False,False,False,676,0.17455621301775148,0.13313609467455623,1
P51812,RPS6KA3,False,False,False,740,0.07837837837837838,0.11621621621621622,3
P51816,AFF2,False,False,False,1311,0.6483600305110603,0.1945080091533181,1
P51826,AFF3,True,False,False,1226,0.7716150081566069,0.19575856443719414,5
P51858,HDGF,False,False,False,240,0.7625,0.09583333333333334,1
P51991,HNRNPA3,True,False,False,378,0.4444444444444444,0.09788359788359788,4
P52179,MYOM1,False,False,False,1685,0.22255192878338279,0.14718100890207717,3
P52209,PGD,False,False,False,483,0.012422360248447204,0.09937888198757763,2
P52292,KPNA2,False,False,False,529,0.18525519848771266,0.1342155009451796,1
P52306,RAP1GDS1,False,False,False,607,0.0,0.1070840197693575,1
P52333,JAK3,False,False,False,1124,0.017793594306049824,0.11298932384341637,1
P52564,MAP2K6,False,False,False,334,0.10778443113772455,0.12275449101796407,1
P52594,AGFG1,True,False,False,562,0.3807829181494662,0.22597864768683273,18
P52597,HNRNPF,False,False,False,415,0.03132530120481928,0.13493975903614458,3
P52655,GTF2A1,False,False,False,376,0.43882978723404253,0.10372340425531915,4
P52701,MSH6,False,False,False,1360,0.19926470588235295,0.1426470588235294,1
P52741,ZNF134,False,False,False,427,0.2898089171974522,0.15456674473067916,1
P52746,ZNF142,False,False,False,1687,0.3941908713692946,0.12566686425607587,3
P52789,HK2,False,False,False,917,0.007633587786259542,0.1025081788440567,2
P52824,DGKQ,False,False,False,942,0.2898089171974522,0.10615711252653928,2
P52943,CRIP2,False,False,False,208,0.23076923076923078,0.1201923076923077,2
P52948,NUP98,True,True,True,1817,0.36268574573472756,0.19097413318657128,102
P53350,PLK1,False,False,False,603,0.10281923714759536,0.11774461028192372,1
P53370,NUDT6,False,False,False,316,0.2898089171974522,0.11392405063291139,1
P53396,ACLY,False,False,False,1101,0.07266121707538602,0.11262488646684832,3
P53801,PTTG1IP,False,False,False,180,0.1388888888888889,0.09444444444444444,1
P53814,SMTN,True,False,False,917,0.7666303162486369,0.1821155943293348,6
