direction,species,accession,label,score,gene_disjoint
human_to_target,mouse,Q0VGY8,0,0.0881271499749346,True
human_to_target,mouse,Q0VGY8,0,0.04890192648807601,True
human_to_target,mouse,Q0VGY8,0,0.064922903915825,True
human_to_target,mouse,Q0VGY8,0,0.016461288281860526,True
human_to_target,mouse,Q0VGY8,0,0.09900682710459358,True
human_to_target,mouse,Q0VGY8,0,0.16221137655217827,True
human_to_target,mouse,Q0VGY8,0,0.16274859227581723,True
human_to_target,mouse,Q0VGY8,0,0.15783793089116385,True
human_to_target,mouse,Q0VGY8,0,0.04027106693593374,True
human_to_target,mouse,Q0VGY8,0,0.0055446635433918385,True
human_to_target,mouse,Q0VGY8,0,0.01469635155988861,True
human_to_target,mouse,Q0VGY8,0,0.000733887745789116,True
human_to_target,mouse,Q0VGY8,0,0.013540441384808624,True
human_to_target,mouse,Q0VGY8,0,0.057574451815115155,True
human_to_target,mouse,Q0VGY8,0,0.07344994456153528,True
human_to_target,mouse,Q3U1N2,0,0.003106488389151131,True
human_to_target,mouse,Q3U1N2,0,0.0029728896655642533,True
human_to_target,mouse,Q3U1N2,0,0.003763279619943209,True
human_to_target,mouse,Q3U1N2,0,0.002885588405647884,True
human_to_target,mouse,Q3U1N2,0,0.021952373464411024,True
human_to_target,mouse,Q3U1N2,0,0.024346765249345054,True
human_to_target,mouse,Q3U1N2,0,0.07071897848674218,True
human_to_target,mouse,Q3U1N2,0,0.0980217113710112,True
human_to_target,mouse,Q3U1N2,0,0.23731218452301336,True
human_to_target,mouse,Q3U1N2,0,0.4791696131984687,True
human_to_target,mouse,Q3U1N2,0,0.2511431279929129,True
human_to_target,mouse,Q3U1N2,0,0.04638348507325091,True
human_to_target,mouse,Q3U1N2,1,0.4727318631344557,True
human_to_target,mouse,Q3U1N2,1,0.07793814978507072,True
human_to_target,mouse,Q3U1N2,1,0.20807981296950032,True
human_to_target,mouse,Q3U1N2,1,0.3631536275111048,True
human_to_target,mouse,Q3U1N2,0,0.029400113201160705,True
human_to_target,mouse,Q3U1N2,0,0.03451084693296635,True
human_to_target,mouse,Q3U1N2,0,0.1341155944366515,True
human_to_target,mouse,Q3U1N2,0,0.1856084002054331,True
human_to_target,mouse,Q3U1N2,0,0.08524230571850334,True
human_to_target,mouse,Q3U1N2,0,0.09723199487466982,True
human_to_target,mouse,Q3U1N2,0,0.12815519723325008,True
human_to_target,mouse,Q3U1N2,0,0.1331509900020738,True
human_to_target,mouse,Q3U1N2,0,0.24609573466556067,True
human_to_target,mouse,Q3U1N2,0,0.16377429075555705,True
human_to_target,mouse,Q3U1N2,0,0.1334710837370272,True
human_to_target,mouse,Q3U1N2,0,0.10680994349604458,True
human_to_target,mouse,Q3U1N2,0,0.04332716207326241,True
human_to_target,mouse,Q3U1N2,0,0.02986518632584122,True
human_to_target,mouse,Q3U1N2,0,0.0006727379412537085,True
human_to_target,mouse,Q3U1N2,0,0.00465136089848962,True
human_to_target,mouse,Q3U1N2,0,0.00788965178697676,True
human_to_target,mouse,Q3U1N2,0,0.00844026478016485,True
human_to_target,mouse,Q3U1N2,0,0.0029963844849414598,True
human_to_target,mouse,Q3U1N2,0,0.0002933292972581056,True
human_to_target,mouse,Q3U1N2,0,0.00035897552531682036,True
human_to_target,mouse,Q3U1N2,0,0.00019061933706367615,True
human_to_target,mouse,Q3U1N2,0,0.0003555223903109804,True
human_to_target,mouse,Q3U1N2,0,0.0016659791377186734,True
human_to_target,mouse,Q3U1N2,0,0.010092809202590236,True
human_to_target,mouse,Q3U1N2,0,0.008363598234945502,True
human_to_target,mouse,Q3U1N2,0,0.01056918590773638,True
human_to_target,mouse,Q3U1N2,0,0.007798896740971707,True
human_to_target,mouse,Q3U1N2,0,0.013649019008613011,True
human_to_target,mouse,Q3U1N2,0,0.009193650158123559,True
human_to_target,mouse,Q3U1N2,0,0.029963309559945007,True
human_to_target,mouse,Q3U1N2,0,0.021856530004403303,True
human_to_target,mouse,Q3U1N2,0,0.02038600156922247,True
human_to_target,mouse,Q3U1N2,0,0.028965774246292365,True
human_to_target,mouse,Q3U1N2,0,0.0317807636930167,True
human_to_target,mouse,Q3U1N2,0,0.019366640114576186,True
human_to_target,mouse,Q3U1N2,0,0.004467073334001941,True
human_to_target,mouse,Q3U1N2,0,0.004694691900374838,True
human_to_target,mouse,Q3U1N2,0,0.0037884067452592907,True
human_to_target,mouse,Q3U1N2,0,0.002047344027385946,True
human_to_target,mouse,Q3U1N2,0,0.02069522859777138,True
human_to_target,mouse,Q3U1N2,0,0.012884313016027665,True
human_to_target,mouse,Q3U1N2,0,0.08049013920690298,True
human_to_target,mouse,Q3U1N2,0,0.1413560985681878,True
human_to_target,mouse,Q3U1N2,0,0.02638698845092276,True
human_to_target,mouse,Q3U1N2,0,0.0074606255422567935,True
human_to_target,mouse,Q3U1N2,0,0.010558018000756455,True
human_to_target,mouse,Q3U1N2,0,0.019085167339931392,True
human_to_target,mouse,Q3U1N2,0,0.007299890429278839,True
human_to_target,mouse,Q3U1N2,0,0.009379197040301445,True
human_to_target,mouse,Q3U1N2,0,0.013022653310822313,True
human_to_target,mouse,Q3U1N2,0,0.0061861518843646865,True
human_to_target,mouse,Q3U1N2,0,0.008454992482379296,True
human_to_target,mouse,Q3U1N2,0,0.010355004152148623,True
human_to_target,mouse,Q3U1N2,0,0.009821580351116957,True
human_to_target,mouse,Q3U1N2,0,0.010792645907907437,True
human_to_target,mouse,Q3U1N2,0,0.02196423309034926,True
human_to_target,mouse,Q3U1N2,0,0.020252451154986018,True
human_to_target,mouse,Q3U1N2,0,0.05022571826658449,True
human_to_target,mouse,Q3U1N2,0,0.08344545860584739,True
human_to_target,mouse,Q3U1N2,0,0.028618740168328667,True
human_to_target,mouse,Q3U1N2,0,0.016093071811248073,True
human_to_target,mouse,Q3U1N2,0,0.004639079921309238,True
human_to_target,mouse,Q3U1N2,0,0.0007484279021486657,True
human_to_target,mouse,Q3U1N2,0,0.009061008643942357,True
human_to_target,mouse,Q3U1N2,0,0.020036311917072537,True
human_to_target,mouse,Q3U1N2,0,0.03982162865388538,True
human_to_target,mouse,Q3U1N2,0,0.11146163119491591,True
human_to_target,mouse,Q3U1N2,0,0.1190095694967792,True
human_to_target,mouse,Q3U1N2,0,0.10063931558545193,True
human_to_target,mouse,Q3U1N2,0,0.052149866468939744,True
human_to_target,mouse,Q3U1N2,0,0.06924744703363943,True
human_to_target,mouse,Q3U1N2,0,0.02575529452537793,True
human_to_target,mouse,Q3U1N2,0,0.06364246308221565,True
human_to_target,mouse,Q3U1N2,0,0.048445745956758365,True
human_to_target,mouse,Q3U1N2,0,0.050321701931932125,True
human_to_target,mouse,Q3U1N2,0,0.09751405278744714,True
human_to_target,mouse,Q3U1N2,0,0.1409016121438229,True
human_to_target,mouse,Q3U1N2,0,0.044223655188563644,True
human_to_target,mouse,Q3U1N2,0,0.09082249839172792,True
human_to_target,mouse,Q3U1N2,0,0.07360163301705189,True
human_to_target,mouse,Q3U1N2,0,0.08528305635196229,True
human_to_target,mouse,Q3U1N2,0,0.061105951620786914,True
human_to_target,mouse,Q3U1N2,0,0.06844469957361374,True
human_to_target,mouse,Q3U1N2,0,0.0076818719781295616,True
human_to_target,mouse,Q3U1N2,0,0.02318589271717438,True
human_to_target,mouse,Q3U1N2,0,0.04260635678482264,True
human_to_target,mouse,Q3U1N2,0,0.03511259724578614,True
human_to_target,mouse,Q3U1N2,0,0.09438059090521501,True
human_to_target,mouse,Q3U1N2,0,0.029226796941936615,True
human_to_target,mouse,Q3U1N2,0,0.08745019557002641,True
human_to_target,mouse,Q3U1N2,0,0.06877789449412297,True
human_to_target,mouse,Q3U1N2,0,0.08074809625172234,True
human_to_target,mouse,Q3U1N2,0,0.05383599607590939,True
human_to_target,mouse,Q3U1N2,0,0.017173026750164296,True
human_to_target,mouse,Q3UHC0,0,0.5107550122332688,True
human_to_target,mouse,Q3UHC0,0,0.45470032450846315,True
human_to_target,mouse,Q3UHC0,0,0.144644561923371,True
human_to_target,mouse,Q3UHC0,0,0.24050519552148286,True
human_to_target,mouse,Q3UHC0,0,0.13905182661031337,True
human_to_target,mouse,Q3UHC0,0,0.048327660559754244,True
human_to_target,mouse,Q3UHC0,0,0.12739915147654465,True
human_to_target,mouse,Q3UHC0,0,0.010081795998905034,True
human_to_target,mouse,Q3UHC0,0,0.006022751392781892,True
human_to_target,mouse,Q3UHC0,0,0.026960629114117354,True
human_to_target,mouse,Q3UHC0,0,0.06654368285034717,True
human_to_target,mouse,Q3UHC0,0,0.042452050674752995,True
human_to_target,mouse,Q3UHC0,0,0.034584750480282936,True
human_to_target,mouse,Q3UHC0,0,0.011786990803626336,True
human_to_target,mouse,Q3UHC0,0,0.056360215391441995,True
human_to_target,mouse,Q3UHC0,0,0.012026790921335115,True
human_to_target,mouse,Q3UHC0,0,0.019382076503652184,True
human_to_target,mouse,Q3UHC0,0,0.011509738506552772,True
human_to_target,mouse,Q3UHC0,0,0.011028250579065261,True
human_to_target,mouse,Q3UHC0,0,0.008094471581370711,True
human_to_target,mouse,Q3UHC0,0,0.010601535998425856,True
human_to_target,mouse,Q3UHC0,0,0.02579597657721732,True
human_to_target,mouse,Q3UHC0,0,0.0238038705247516,True
human_to_target,mouse,Q3UHC0,0,0.05866826729311677,True
human_to_target,mouse,Q3UHC0,0,0.02700247807250796,True
human_to_target,mouse,Q3UHC0,0,0.07447381292084572,True
human_to_target,mouse,Q3UHC0,0,0.11493435985083837,True
human_to_target,mouse,Q3UHC0,0,0.07912947678743536,True
human_to_target,mouse,Q3UHC0,0,0.07857093190952101,True
human_to_target,mouse,Q3UHC0,0,0.02922042710601891,True
human_to_target,mouse,Q3UHC0,0,0.015931190470432108,True
human_to_target,mouse,Q3UHC0,0,0.07257774459998566,True
human_to_target,mouse,Q3UHC0,0,0.06009134166283783,True
human_to_target,mouse,Q3UHC0,0,0.08250520089700214,True
human_to_target,mouse,Q3UHC0,0,0.15486179269331166,True
human_to_target,mouse,Q3UHC0,0,0.09473285281862703,True
human_to_target,mouse,Q3UHC0,0,0.19966816605014678,True
human_to_target,mouse,Q3UHC0,0,0.10183157635067802,True
human_to_target,mouse,Q3UHC0,0,0.07127636944551008,True
human_to_target,mouse,Q3UHC0,0,0.0598516652973163,True
human_to_target,mouse,Q3UHC0,0,0.011628673567767056,True
human_to_target,mouse,Q3UHC0,0,0.009292842144478855,True
human_to_target,mouse,Q3UHC0,0,0.014092347891848059,True
human_to_target,mouse,Q3UHC0,0,0.0062690205749077734,True
human_to_target,mouse,Q3UHC0,0,0.02174473986038738,True
human_to_target,mouse,Q3UHC0,0,0.03416831621123233,True
human_to_target,mouse,Q3UHC0,0,0.03394984627310078,True
human_to_target,mouse,Q3UHC0,0,0.0575347644692367,True
human_to_target,mouse,Q3UHC0,0,0.22747354125104685,True
human_to_target,mouse,Q3UHC0,0,0.3117199347933096,True
human_to_target,mouse,Q3UHC0,0,0.3111746221387382,True
human_to_target,mouse,Q3UHC0,0,0.25924181026764576,True
human_to_target,mouse,Q3UHC0,0,0.231210527013587,True
human_to_target,mouse,Q3UHC0,0,0.2541820645899093,True
human_to_target,mouse,Q3UHC0,0,0.39288108032505836,True
human_to_target,mouse,Q3UHC0,0,0.19315853774511335,True
human_to_target,mouse,Q3UHC0,0,0.04509336002516992,True
human_to_target,mouse,Q3UHC0,0,0.045360721877682995,True
human_to_target,mouse,Q3UHC0,0,0.021731459607817777,True
human_to_target,mouse,Q3UHC0,0,0.028042184678495213,True
human_to_target,mouse,Q3UHC0,0,0.050400326830124374,True
human_to_target,mouse,Q3UHC0,0,0.04782825210597616,True
human_to_target,mouse,Q3UHC0,0,0.044679884917050744,True
human_to_target,mouse,Q3UHC0,0,0.05947326150154078,True
human_to_target,mouse,Q3UHC0,0,0.05986021433638346,True
human_to_target,mouse,Q3UHC0,0,0.02283357085558474,True
human_to_target,mouse,Q3UHC0,0,0.05576000998567093,True
human_to_target,mouse,Q3UHC0,0,0.018701451044113585,True
human_to_target,mouse,Q3UHC0,0,0.034574439992565216,True
human_to_target,mouse,Q3UHC0,0,0.049701579837593685,True
human_to_target,mouse,Q3UHC0,0,0.023528785654282604,True
human_to_target,mouse,Q3UHC0,0,0.060675891645617534,True
human_to_target,mouse,Q3UHC0,0,0.03434153974749032,True
human_to_target,mouse,Q3UHC0,1,0.11255576821064027,True
human_to_target,mouse,Q3UHC0,1,0.3373481394332378,True
human_to_target,mouse,Q3UHC0,1,0.4855560421720001,True
human_to_target,mouse,Q3UHC0,1,0.5701342743736978,True
human_to_target,mouse,Q3UHC0,0,0.4612058716586009,True
human_to_target,mouse,Q3UHC0,0,0.15060070269682332,True
human_to_target,mouse,Q3UHC0,0,0.13792251946488882,True
human_to_target,mouse,Q3UHC0,0,0.08543827931624359,True
human_to_target,mouse,Q3UHC0,0,0.09490379052149012,True
human_to_target,mouse,Q3UHC0,0,0.08272147286601893,True
human_to_target,mouse,Q3UHC0,0,0.05077230775792858,True
human_to_target,mouse,Q3UHC0,0,0.09316507100524545,True
human_to_target,mouse,Q3UHC0,0,0.01106230278025191,True
human_to_target,mouse,Q3UHC0,0,0.02986774124139182,True
human_to_target,mouse,Q3UHC0,0,0.01133053105978771,True
human_to_target,mouse,Q3UHC0,0,0.023356787330408763,True
human_to_target,mouse,Q3UHC0,0,0.03326948396834525,True
human_to_target,mouse,Q3UHC0,0,0.044565354246714046,True
human_to_target,mouse,Q3UHC0,0,0.04948325161893892,True
human_to_target,mouse,Q3UHC0,0,0.011467296867614952,True
human_to_target,mouse,Q3UHC0,0,0.00884662161772418,True
human_to_target,mouse,Q3UHC0,0,0.005913436191265977,True
human_to_target,mouse,Q3UHC0,0,0.005505561644978714,True
human_to_target,mouse,Q3UHC0,0,0.0165127855719798,True
human_to_target,mouse,Q3UHC0,0,0.007785247689637004,True
human_to_target,mouse,Q3UHC0,0,0.018697441576184214,True
human_to_target,mouse,Q3UHC0,0,0.053235670323099095,True
human_to_target,mouse,Q3UHC0,0,0.06840558105302716,True
human_to_target,mouse,Q3UHC0,0,0.05829300030457886,True
human_to_target,mouse,Q3UHC0,0,0.06134078669115542,True
human_to_target,mouse,Q3UHC0,0,0.126467240831937,True
human_to_target,mouse,Q3UHC0,0,0.3129267387925553,True
human_to_target,mouse,Q3UHC0,0,0.0926148519779466,True
human_to_target,mouse,Q3UHC0,0,0.06683728999923866,True
human_to_target,mouse,Q3UHC0,0,0.06238707950688763,True
human_to_target,mouse,Q3UHC0,0,0.1893711690060095,True
human_to_target,mouse,Q3UHC0,0,0.09948580656477761,True
human_to_target,mouse,Q3UHC0,0,0.10164027399274864,True
human_to_target,mouse,Q3UHC0,0,0.2828031853623087,True
human_to_target,mouse,Q3UHC0,0,0.03171007950005306,True
human_to_target,mouse,Q3UHC0,0,0.037538750450560335,True
human_to_target,mouse,Q3UHC0,0,0.011099175662438995,True
human_to_target,mouse,Q3UHC0,0,0.0057750231541867205,True
human_to_target,mouse,Q3UHC0,0,0.00026939241445325874,True
human_to_target,mouse,Q3UHC0,0,0.0010616236670546015,True
human_to_target,mouse,Q3UHC0,0,0.0010506268714107693,True
human_to_target,mouse,Q3UHC0,0,0.0002586501699267672,True
human_to_target,mouse,Q3UHC0,0,0.03154866245741911,True
human_to_target,mouse,Q3UHC0,0,0.014942227774583944,True
human_to_target,mouse,Q3UHC0,0,0.021639750909092887,True
human_to_target,mouse,Q3UHC0,0,0.09160909473389575,True
human_to_target,mouse,Q3UHC0,0,0.02023084285769704,True
human_to_target,mouse,Q3UHC0,0,0.031209806487882377,True
human_to_target,mouse,Q3UHC0,0,0.08780855196580645,True
human_to_target,mouse,Q3UHC0,0,0.05027538825913569,True
human_to_target,mouse,Q3UHC0,0,0.17846139668488276,True
human_to_target,mouse,Q3UHC0,0,0.16333073611868676,True
human_to_target,mouse,Q3UHC0,0,0.07253706112204493,True
human_to_target,mouse,Q3UHC0,0,0.05977944807295565,True
human_to_target,mouse,Q3UHC0,0,0.05314567363990113,True
human_to_target,mouse,Q3UHC0,0,0.0384882689816556,True
human_to_target,mouse,Q3UHC0,0,0.05321702809649789,True
human_to_target,mouse,Q3UHC0,0,0.06351242072346103,True
human_to_target,mouse,Q3UHC0,0,0.07177514351498772,True
human_to_target,mouse,Q3UHC0,0,0.03472879077205989,True
human_to_target,mouse,Q3UHC0,0,0.024950513699022698,True
human_to_target,mouse,Q3UHC0,0,0.037669613253706956,True
human_to_target,mouse,Q3UHC0,0,0.033896026335338496,True
human_to_target,mouse,Q3UHC0,0,0.06020518666253282,True
human_to_target,mouse,Q3UHC0,0,0.24804460607982234,True
human_to_target,mouse,Q3UHC0,0,0.2859467408768427,True
human_to_target,mouse,Q3UHC0,0,0.3876866494344068,True
human_to_target,mouse,Q3UHC0,0,0.44175931589535,True
human_to_target,mouse,Q3UHC0,0,0.3255355858609052,True
human_to_target,mouse,Q3UHC0,0,0.47092291575170936,True
human_to_target,mouse,Q3UHC0,0,0.5855006512275085,True
human_to_target,mouse,Q3UHC0,0,0.4330589742587623,True
human_to_target,mouse,Q3UHC0,0,0.4503696639962929,True
human_to_target,mouse,Q3UHC0,0,0.3393072806646686,True
human_to_target,mouse,Q3UHC0,0,0.1217277292909182,True
human_to_target,mouse,Q3UHC0,0,0.11266079492067815,True
human_to_target,mouse,Q3UHC0,0,0.02048021161525596,True
human_to_target,mouse,Q3UHC0,0,0.0566634742390783,True
human_to_target,mouse,Q3UHC0,0,0.010738356561944733,True
human_to_target,mouse,Q3UHC0,0,0.012562869047448943,True
human_to_target,mouse,Q3UHC0,0,0.11202257275735877,True
human_to_target,mouse,Q3UHC0,0,0.14107017871854802,True
human_to_target,mouse,Q3UHC0,0,0.44911366112506834,True
human_to_target,mouse,Q3UHC0,0,0.4290405459711978,True
human_to_target,mouse,Q3UHC0,0,0.32771293259897943,True
human_to_target,mouse,Q3UHC0,0,0.2008388595586491,True
human_to_target,mouse,Q3UHC0,0,0.09767112170062849,True
human_to_target,mouse,Q3UHC0,0,0.10301677498905992,True
human_to_target,mouse,Q3UHC0,0,0.0924167060402885,True
human_to_target,mouse,Q3USJ8,0,0.00047700022935807577,True
human_to_target,mouse,Q3USJ8,0,0.004659165347047794,True
human_to_target,mouse,Q3USJ8,0,0.005211647972659154,True
human_to_target,mouse,Q3USJ8,0,0.0023136432376517856,True
human_to_target,mouse,Q3USJ8,0,0.002157597611983798,True
human_to_target,mouse,Q3USJ8,0,0.0051681870790013795,True
human_to_target,mouse,Q3USJ8,0,0.006336809249196339,True
human_to_target,mouse,Q3USJ8,0,0.022643363478818606,True
human_to_target,mouse,Q3USJ8,0,0.01161271153431201,True
human_to_target,mouse,Q3USJ8,0,0.016525718769281224,True
human_to_target,mouse,Q3USJ8,0,0.00538627592188352,True
human_to_target,mouse,Q3USJ8,0,0.005618409336423623,True
human_to_target,mouse,Q3USJ8,0,0.005374370319540878,True
human_to_target,mouse,Q3USJ8,0,0.004861838412407272,True
human_to_target,mouse,Q3USJ8,0,0.006709388535051576,True
human_to_target,mouse,Q3USJ8,0,0.00851868111182556,True
human_to_target,mouse,Q3USJ8,0,0.02666467572122252,True
human_to_target,mouse,Q3USJ8,0,0.04569804172688488,True
human_to_target,mouse,Q3USJ8,0,0.04841225701420859,True
human_to_target,mouse,Q3USJ8,0,0.06115089725075577,True
human_to_target,mouse,Q3USJ8,0,0.010132571482513767,True
human_to_target,mouse,Q3USJ8,0,0.008215512340647546,True
human_to_target,mouse,Q3USJ8,0,0.000297948104267199,True
human_to_target,mouse,Q3USJ8,0,0.013903272318794211,True
human_to_target,mouse,Q3USJ8,0,0.0047543216258636575,True
human_to_target,mouse,Q3USJ8,0,0.010182457563579885,True
human_to_target,mouse,Q3USJ8,0,0.011841499363147686,True
human_to_target,mouse,Q3USJ8,0,0.003965342617841333,True
human_to_target,mouse,Q3USJ8,0,0.02919753151991559,True
human_to_target,mouse,Q3USJ8,1,0.019395824519634765,True
human_to_target,mouse,Q3USJ8,1,0.03455228874168709,True
human_to_target,mouse,Q3USJ8,1,0.03703633682424636,True
human_to_target,mouse,Q3USJ8,1,0.01572754961698431,True
human_to_target,mouse,Q3USJ8,0,0.004895716016715173,True
human_to_target,mouse,Q3USJ8,0,0.0017815000550499467,True
human_to_target,mouse,Q3USJ8,0,0.001634741059575038,True
human_to_target,mouse,Q3USJ8,0,0.0024319692297105192,True
human_to_target,mouse,Q3USJ8,0,0.0022484104573853997,True
human_to_target,mouse,Q3USJ8,0,0.0068215141829829845,True
human_to_target,mouse,Q3USJ8,0,0.0024445662635234258,True
human_to_target,mouse,Q3USJ8,0,0.0027331904114235674,True
human_to_target,mouse,Q3USJ8,0,0.027520680395972844,True
human_to_target,mouse,Q3USJ8,0,0.009494469158668657,True
human_to_target,mouse,Q3USJ8,0,0.008647446605157264,True
human_to_target,mouse,Q3USJ8,0,0.005069750320722884,True
human_to_target,mouse,Q3USJ8,0,0.00582410854283666,True
human_to_target,mouse,Q3USJ8,0,0.027266661975027556,True
human_to_target,mouse,Q3USJ8,0,0.006253317602950847,True
human_to_target,mouse,Q3USJ8,0,0.0037086228077611383,True
human_to_target,mouse,Q3USJ8,0,0.0006146719936521172,True
human_to_target,mouse,Q3USJ8,0,0.0005370536064930562,True
human_to_target,mouse,Q3USJ8,0,0.00854116170536421,True
human_to_target,mouse,Q3USJ8,0,0.08652224136197983,True
human_to_target,mouse,Q3USJ8,0,0.12547812952531973,True
human_to_target,mouse,Q3USJ8,0,0.03501370709568302,True
human_to_target,mouse,Q3USJ8,0,0.025142405432922225,True
human_to_target,mouse,Q3USJ8,0,0.00539371163238096,True
human_to_target,mouse,Q3USJ8,0,0.002309358850221067,True
human_to_target,mouse,Q3USJ8,0,0.0002639418251015362,True
human_to_target,mouse,Q3USJ8,0,0.004489820493189236,True
human_to_target,mouse,Q3USJ8,0,0.002373782635616731,True
human_to_target,mouse,Q3USJ8,0,0.004874983839191673,True
human_to_target,mouse,Q3USJ8,0,0.02117937255929828,True
human_to_target,mouse,Q3USJ8,0,0.040196184623214344,True
human_to_target,mouse,Q3USJ8,0,0.0541481671196546,True
human_to_target,mouse,Q3USJ8,0,0.11122286759797015,True
human_to_target,mouse,Q3USJ8,0,0.16444755803538066,True
human_to_target,mouse,Q3USJ8,0,0.07846698061731004,True
human_to_target,mouse,Q3USJ8,0,0.08085785147210602,True
human_to_target,mouse,Q3USJ8,0,0.10656456405982867,True
human_to_target,mouse,Q3USJ8,0,0.08404077431962799,True
human_to_target,mouse,Q3USJ8,0,0.062210646405614106,True
human_to_target,mouse,Q3UVX5,0,0.0224877943145207,True
human_to_target,mouse,Q3UVX5,0,0.005775978337167508,True
human_to_target,mouse,Q3UVX5,0,0.00918928061013849,True
human_to_target,mouse,Q3UVX5,0,0.005097247102863464,True
human_to_target,mouse,Q3UVX5,0,0.0004039419840459814,True
human_to_target,mouse,Q3UVX5,0,0.026790500518320926,True
human_to_target,mouse,Q3UVX5,0,0.005119129478690831,True
human_to_target,mouse,Q3UVX5,0,0.012561254082339655,True
human_to_target,mouse,Q3UVX5,0,0.015718661516162413,True
human_to_target,mouse,Q3UVX5,0,0.008797508688901725,True
human_to_target,mouse,Q3UVX5,0,0.009019378862558946,True
human_to_target,mouse,Q3UVX5,0,0.021479378595857575,True
human_to_target,mouse,Q3UVX5,0,0.028915699018527148,True
human_to_target,mouse,Q3UVX5,0,0.027119677334936473,True
human_to_target,mouse,Q3UVX5,0,0.020268857052690728,True
human_to_target,mouse,Q3UVX5,0,0.04777281239222362,True
human_to_target,mouse,Q3UVX5,0,0.0407383545671106,True
human_to_target,mouse,Q3UVX5,0,0.05343710552599565,True
human_to_target,mouse,Q3UVX5,0,0.042046297451882285,True
human_to_target,mouse,Q3UVX5,0,0.010409781638939075,True
human_to_target,mouse,Q3UVX5,0,0.013474390418690455,True
human_to_target,mouse,Q3UVX5,0,0.013420677512895138,True
human_to_target,mouse,Q3UVX5,0,0.03048062424232144,True
human_to_target,mouse,Q3UVX5,0,0.007993326111815375,True
human_to_target,mouse,Q3UVX5,0,0.009471831099424002,True
human_to_target,mouse,Q3UVX5,0,0.004785685013475062,True
human_to_target,mouse,Q3UVX5,0,0.002522629099740201,True
human_to_target,mouse,Q3UVX5,0,0.00040547465181040335,True
human_to_target,mouse,Q3UVX5,0,0.0003622262707416035,True
human_to_target,mouse,Q3UVX5,0,0.0011287234168635047,True
human_to_target,mouse,Q3UVX5,0,0.0034407546377894014,True
human_to_target,mouse,Q3UVX5,0,0.004869509077442296,True
human_to_target,mouse,Q3UVX5,0,0.0028692785465934535,True
human_to_target,mouse,Q3UVX5,0,0.003299174118495577,True
human_to_target,mouse,Q3UVX5,0,0.00024508120485482345,True
human_to_target,mouse,Q3UVX5,0,0.0034459562413845122,True
human_to_target,mouse,Q3UVX5,0,0.007630456535625741,True
human_to_target,mouse,Q3UVX5,0,0.016741094542670292,True
human_to_target,mouse,Q3UVX5,0,0.024721877315044646,True
human_to_target,mouse,Q3UVX5,0,0.012802397292026963,True
human_to_target,mouse,Q3UVX5,0,0.0023583721724981153,True
human_to_target,mouse,Q3UVX5,0,0.002996235741640924,True
human_to_target,mouse,Q3UVX5,0,0.008227002370564215,True
human_to_target,mouse,Q3UVX5,0,0.007636635218693918,True
human_to_target,mouse,Q3UVX5,0,0.004163317924869148,True
human_to_target,mouse,Q3UVX5,0,0.0067683701544560505,True
human_to_target,mouse,Q3UVX5,0,0.0002302334947326662,True
human_to_target,mouse,Q3UVX5,0,0.002559071223109825,True
human_to_target,mouse,Q3UVX5,0,0.003953207628603653,True
human_to_target,mouse,Q3UVX5,0,0.004667493292345163,True
human_to_target,mouse,Q3UVX5,0,0.004653809538806038,True
human_to_target,mouse,Q3UVX5,0,0.007661490124884848,True
human_to_target,mouse,Q3UVX5,0,0.007285357873644971,True
human_to_target,mouse,Q3UVX5,0,0.007732408431467075,True
human_to_target,mouse,Q3UVX5,0,0.010257738078061978,True
human_to_target,mouse,Q3UVX5,0,0.004419710036509521,True
human_to_target,mouse,Q3UVX5,0,0.008006777508270932,True
human_to_target,mouse,Q3UVX5,0,0.008280669553055633,True
human_to_target,mouse,Q3UVX5,0,0.004788812339836511,True
human_to_target,mouse,Q3UVX5,0,0.015892626159035673,True
human_to_target,mouse,Q3UVX5,0,0.027626869114170713,True
human_to_target,mouse,Q3UVX5,0,0.026561837198671123,True
human_to_target,mouse,Q3UVX5,0,0.012653082065056786,True
human_to_target,mouse,Q3UVX5,0,0.012605360563979996,True
human_to_target,mouse,Q3UVX5,0,0.035764361013691584,True
human_to_target,mouse,Q3UVX5,0,0.18298526811867025,True
human_to_target,mouse,Q3UVX5,0,0.15946835907189325,True
human_to_target,mouse,Q3UVX5,0,0.012117835760072655,True
human_to_target,mouse,Q3UVX5,0,0.0022648574334161948,True
human_to_target,mouse,Q3UVX5,0,0.0010773016985753871,True
human_to_target,mouse,Q3UVX5,0,0.00045894558619455627,True
human_to_target,mouse,Q3UVX5,0,0.0077157156915813934,True
human_to_target,mouse,Q3UVX5,0,0.0061579939501832425,True
human_to_target,mouse,Q3UVX5,0,0.029267645985096496,True
human_to_target,mouse,Q3UVX5,0,0.04551058129172788,True
human_to_target,mouse,Q3UVX5,0,0.03722461799139101,True
human_to_target,mouse,Q3UVX5,0,0.034346657091214906,True
human_to_target,mouse,Q3UVX5,0,0.021715503252926635,True
human_to_target,mouse,Q3UVX5,0,0.15258709072540422,True
human_to_target,mouse,Q3UVX5,0,0.06587351731787605,True
human_to_target,mouse,Q3UVX5,0,0.03598730226017327,True
human_to_target,mouse,Q3UVX5,0,0.13629231886200074,True
human_to_target,mouse,Q3UVX5,0,0.036064805005676354,True
human_to_target,mouse,Q3UVX5,0,0.2538752911428206,True
