accession,set,offset_-5,offset_-4,offset_-3,offset_-2,offset_-1,offset_+0,offset_+1,offset_+2,offset_+3,offset_+4,offset_+5,plus_one,flank
P28290,phospho,0.0833333333333333,0.0833333333333333,0.0462962962962962,0.0648148148148148,0.0925925925925925,0.0,0.1574074074074074,0.1111111111111111,0.037037037037037,0.1111111111111111,0.1018518518518518,0.1574074074074074,0.0756172839506172
Q6H9L7,phospho,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333
P10696,phospho,0.0909090909090909,0.0,0.1818181818181818,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,0.0757575757575757
P04259,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5T5P2,phospho,0.087378640776699,0.087378640776699,0.0776699029126213,0.1844660194174757,0.1262135922330097,0.0,0.2912621359223301,0.1553398058252427,0.116504854368932,0.1262135922330097,0.1359223300970873,0.2912621359223301,0.1245954692556634
Q68DK2,phospho,0.09375,0.09375,0.125,0.15625,0.125,0.0,0.375,0.25,0.09375,0.125,0.1875,0.375,0.140625
Q9UIQ6,phospho,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0222222222222222
Q6ZWJ1,phospho,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.0614035087719298
Q02224,phospho,0.0232558139534883,0.0,0.0465116279069767,0.0697674418604651,0.0232558139534883,0.0,0.1162790697674418,0.0465116279069767,0.0232558139534883,0.0697674418604651,0.0465116279069767,0.1162790697674418,0.0426356589147286
Q8N5Y2,phospho,0.25,0.1,0.1,0.15,0.15,0.0,0.35,0.2,0.2,0.1,0.2,0.35,0.1416666666666666
O43491,phospho,0.0746268656716417,0.044776119402985,0.044776119402985,0.044776119402985,0.0441176470588235,0.0,0.1323529411764706,0.0588235294117647,0.0588235294117647,0.088235294117647,0.0735294117647058,0.1323529411764706,0.0567901234567901
Q9NRY4,phospho,0.0204081632653061,0.0612244897959183,0.0816326530612244,0.0,0.0816326530612244,0.0,0.0612244897959183,0.0612244897959183,0.0408163265306122,0.0612244897959183,0.1020408163265306,0.0612244897959183,0.0510204081632653
P0CG48,phospho,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0238095238095238
A8MVW0,phospho,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0,0.0588235294117647,0.0980392156862745
Q9BYE9,phospho,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.1333333333333333
P46013,phospho,0.0944625407166123,0.0423452768729641,0.1368078175895765,0.1368078175895765,0.0684039087947882,0.0,0.2899022801302932,0.0814332247557003,0.1009771986970684,0.1013071895424836,0.0686274509803921,0.2899022801302932,0.0999456816947311
P0DTE5,phospho,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q02818,phospho,0.0714285714285714,0.0714285714285714,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0674157303370786
Q9NRH2,phospho,0.0967741935483871,0.0,0.032258064516129,0.0967741935483871,0.064516129032258,0.0,0.1935483870967742,0.064516129032258,0.032258064516129,0.064516129032258,0.064516129032258,0.1935483870967742,0.0483870967741935
P20020,phospho,0.0909090909090909,0.0606060606060606,0.0909090909090909,0.0909090909090909,0.0303030303030303,0.0,0.1515151515151515,0.125,0.064516129032258,0.0967741935483871,0.1290322580645161,0.1515151515151515,0.0880829015544041
Q9BUI4,phospho,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0606060606060606
Q9UNS2,phospho,0.0,0.1111111111111111,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0566037735849056
Q9P275,phospho,0.1964285714285714,0.0892857142857142,0.1785714285714285,0.1607142857142857,0.1071428571428571,0.0,0.3571428571428571,0.0892857142857142,0.2321428571428571,0.109090909090909,0.1454545454545454,0.3571428571428571,0.1432835820895522
P22105,phospho,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.0909090909090909
Q9BX40,phospho,0.1428571428571428,0.0476190476190476,0.0,0.0952380952380952,0.1428571428571428,0.0,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0555555555555555
P49916,phospho,0.0333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.1666666666666666,0.0,0.2,0.1333333333333333,0.0666666666666666,0.1666666666666666,0.0,0.2,0.1055555555555555
O43765,phospho,0.1,0.0,0.3,0.1,0.2,0.0,0.3,0.1,0.1,0.0,0.1,0.3,0.1
Q96NU7,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52945,phospho,0.2,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.2,0.2,0.2,0.6,0.2
Q9P242,phospho,0.075,0.15,0.1,0.175,0.125,0.0,0.35,0.125,0.175,0.15,0.25,0.35,0.1458333333333333
P10451,phospho,0.0408163265306122,0.0204081632653061,0.0612244897959183,0.0408163265306122,0.1020408163265306,0.0,0.0204081632653061,0.0,0.0408163265306122,0.0208333333333333,0.0212765957446808,0.0204081632653061,0.030716723549488
P26599,phospho,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0,0.1176470588235294,0.0,0.1176470588235294,0.0490196078431372
Q13127,phospho,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.0,0.2916666666666667,0.25,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.2916666666666667,0.0972222222222222
Q9Y2G7,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666
Q9Y623,phospho,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0066666666666666
P23588,phospho,0.0422535211267605,0.0845070422535211,0.056338028169014,0.0985915492957746,0.0845070422535211,0.0,0.056338028169014,0.0845070422535211,0.0704225352112676,0.0422535211267605,0.056338028169014,0.056338028169014,0.0727699530516431
Q09472,phospho,0.2558139534883721,0.1860465116279069,0.2790697674418604,0.2558139534883721,0.2093023255813953,0.0,0.5581395348837209,0.2093023255813953,0.2325581395348837,0.1860465116279069,0.1395348837209302,0.5581395348837209,0.2248062015503876
Q8NEZ4,phospho,0.0927835051546391,0.0824742268041237,0.134020618556701,0.134020618556701,0.1237113402061855,0.0,0.3711340206185567,0.1855670103092783,0.1134020618556701,0.134020618556701,0.1030927835051546,0.3711340206185567,0.1305841924398625
Q9UNM6,phospho,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.074074074074074
E2RYF6,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A6NKC9,phospho,0.4,0.0,0.6,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.2,0.2333333333333333
Q8IWC1,phospho,0.06,0.04,0.1,0.12,0.04,0.0,0.26,0.04,0.04,0.0408163265306122,0.0816326530612244,0.26,0.0635451505016722
Q8N5A5,phospho,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.037037037037037
P42166,phospho,0.05,0.1,0.075,0.025,0.025,0.0,0.175,0.15,0.05,0.1,0.1,0.175,0.0833333333333333
Q9BZA5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0833333333333333
Q6NUM9,phospho,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0666666666666666
Q765P7,phospho,0.1627906976744186,0.1395348837209302,0.1162790697674418,0.1627906976744186,0.2093023255813953,0.0,0.2790697674418604,0.1627906976744186,0.1162790697674418,0.1860465116279069,0.2558139534883721,0.2790697674418604,0.1472868217054263
Q9C0G6,phospho,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.1,0.0333333333333333,0.0,0.1333333333333333,0.0333333333333333,0.1,0.0333333333333333,0.0333333333333333,0.1333333333333333,0.0555555555555555
P27448,phospho,0.0666666666666666,0.0655737704918032,0.0655737704918032,0.0806451612903225,0.0483870967741935,0.0,0.1290322580645161,0.0483870967741935,0.0483870967741935,0.0806451612903225,0.1290322580645161,0.1290322580645161,0.0648648648648648
Q9H1A4,phospho,0.072463768115942,0.0434782608695652,0.1159420289855072,0.072463768115942,0.0869565217391304,0.0,0.217391304347826,0.072463768115942,0.072463768115942,0.0869565217391304,0.1014492753623188,0.217391304347826,0.0772946859903381
Q14151,phospho,0.1463414634146341,0.024390243902439,0.0,0.0238095238095238,0.0476190476190476,0.0,0.0714285714285714,0.119047619047619,0.0952380952380952,0.0476190476190476,0.119047619047619,0.0714285714285714,0.0517928286852589
Q9HBH0,phospho,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0333333333333333
Q8N4P6,phospho,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111
Q08AD1,phospho,0.075,0.0625,0.0375,0.1125,0.0875,0.0,0.2875,0.125,0.0875,0.125,0.075,0.2875,0.0916666666666666
Q16134,phospho,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.0476190476190476
Q9H3C7,phospho,0.125,0.0,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.125,0.0416666666666666
Q92995,phospho,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.0,0.1538461538461538,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.0897435897435897
Q9BZC7,phospho,0.1714285714285714,0.0571428571428571,0.0857142857142857,0.0571428571428571,0.0,0.0,0.0571428571428571,0.0857142857142857,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0619047619047619
P20648,phospho,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.0,0.1041666666666666
Q53R41,phospho,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0166666666666666
O75864,phospho,0.1666666666666666,0.25,0.1666666666666666,0.25,0.25,0.0,0.5,0.4166666666666667,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.5,0.2222222222222222
O14974,phospho,0.0198019801980198,0.0495049504950495,0.0297029702970297,0.0495049504950495,0.0495049504950495,0.0,0.0792079207920792,0.0396039603960396,0.0099009900990099,0.0495049504950495,0.0297029702970297,0.0792079207920792,0.0379537953795379
P54098,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0833333333333333
Q15762,phospho,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1333333333333333
Q9UKG1,phospho,0.0,0.0,0.04,0.04,0.12,0.0,0.12,0.08,0.08,0.04,0.0,0.12,0.0466666666666666
Q9UN76,phospho,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0833333333333333
Q4LE39,phospho,0.0980392156862745,0.0784313725490196,0.0588235294117647,0.1372549019607843,0.0588235294117647,0.0,0.2156862745098039,0.0980392156862745,0.0588235294117647,0.0392156862745098,0.0392156862745098,0.2156862745098039,0.0784313725490196
Q14693,phospho,0.1034482758620689,0.0689655172413793,0.0689655172413793,0.1724137931034483,0.0689655172413793,0.0,0.2413793103448276,0.0714285714285714,0.0357142857142857,0.037037037037037,0.1111111111111111,0.2413793103448276,0.0764705882352941
Q6PGN9,phospho,0.1212121212121212,0.2121212121212121,0.0909090909090909,0.2121212121212121,0.1818181818181818,0.0,0.3939393939393939,0.0909090909090909,0.1212121212121212,0.1515151515151515,0.1818181818181818,0.3939393939393939,0.1464646464646464
Q96QF0,phospho,0.0,0.1875,0.0,0.0625,0.25,0.0,0.3125,0.125,0.0625,0.125,0.1875,0.3125,0.09375
O95935,phospho,0.125,0.0,0.25,0.125,0.125,0.0,0.875,0.0,0.125,0.125,0.25,0.875,0.1041666666666666
Q8TAL6,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O95786,phospho,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0694444444444444
Q7Z6E9,phospho,0.0576923076923076,0.0673076923076923,0.0576923076923076,0.0673076923076923,0.0769230769230769,0.0,0.2115384615384615,0.0673076923076923,0.1057692307692307,0.0576923076923076,0.1153846153846153,0.2115384615384615,0.0705128205128205
P10074,phospho,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1818181818181818,0.3636363636363636,0.0,0.1818181818181818,0.1363636363636363
Q13510,phospho,0.1,0.1,0.0,0.1,0.3,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0833333333333333
Q9Y4G6,phospho,0.0238095238095238,0.0,0.0238095238095238,0.0714285714285714,0.0476190476190476,0.0,0.0952380952380952,0.0714285714285714,0.119047619047619,0.0714285714285714,0.0,0.0952380952380952,0.0595238095238095
P54132,phospho,0.1052631578947368,0.0394736842105263,0.0657894736842105,0.0394736842105263,0.0394736842105263,0.0,0.16,0.0933333333333333,0.0533333333333333,0.1066666666666666,0.0533333333333333,0.16,0.0662251655629139
Q96RY5,phospho,0.0909090909090909,0.2272727272727272,0.0454545454545454,0.0909090909090909,0.1818181818181818,0.0,0.3636363636363636,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.238095238095238,0.3636363636363636,0.1162790697674418
Q15046,phospho,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0909090909090909,0.0,0.0,0.0,0.1666666666666666,0.0289855072463768
Q969P6,phospho,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0476190476190476
Q9HC07,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5JSL3,phospho,0.048780487804878,0.0,0.073170731707317,0.0,0.0,0.0,0.048780487804878,0.1219512195121951,0.048780487804878,0.048780487804878,0.0,0.048780487804878,0.048780487804878
P21333,phospho,0.0897435897435897,0.1089743589743589,0.0318471337579617,0.1835443037974683,0.1069182389937107,0.0,0.1886792452830188,0.0440251572327044,0.0691823899371069,0.0377358490566037,0.0817610062893081,0.1886792452830188,0.0791139240506329
Q92523,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0333333333333333
Q13241,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P48051,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9NWZ5,phospho,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1176470588235294,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.2222222222222222,0.1142857142857142
Q9UBP9,phospho,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.0,0.2857142857142857,0.0714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1309523809523809
Q4ZG55,phospho,0.0,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.2666666666666666,0.0,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.2666666666666666,0.0888888888888888
Q9H3Q1,phospho,0.1428571428571428,0.1071428571428571,0.0357142857142857,0.1071428571428571,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714,0.1071428571428571,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714
P28329,phospho,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.0166666666666666
O75792,phospho,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1,0.2222222222222222,0.2222222222222222,0.0,0.0909090909090909,0.0983606557377049
O15440,phospho,0.0,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.2631578947368421,0.0,0.0526315789473684,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.0526315789473684
Q16531,phospho,0.0454545454545454,0.0909090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0454545454545454,0.0305343511450381
O96017,phospho,0.048780487804878,0.0,0.048780487804878,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.073170731707317,0.048780487804878,0.048780487804878,0.073170731707317,0.024390243902439,0.040650406504065
Q6ZNG0,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111
Q9Y2L8,phospho,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.4166666666666667,0.0,0.0769230769230769,0.0921052631578947
P07438,phospho,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0555555555555555
Q7Z3V4,phospho,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0714285714285714
Q8N2G8,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
Q9P0L9,phospho,0.0909090909090909,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0,0.2,0.1,0.0,0.0,0.2,0.2,0.0317460317460317
Q02952,phospho,0.046875,0.0390625,0.078125,0.0546875,0.0625,0.0,0.171875,0.078125,0.0390625,0.109375,0.09375,0.171875,0.06640625
Q9GZM8,phospho,0.0434782608695652,0.0,0.0,0.1739130434782608,0.0869565217391304,0.0,0.217391304347826,0.1818181818181818,0.0,0.0909090909090909,0.1818181818181818,0.217391304347826,0.074074074074074
P60983,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0416666666666666
Q8N2Y8,phospho,0.1714285714285714,0.0857142857142857,0.1428571428571428,0.1111111111111111,0.0833333333333333,0.0,0.4166666666666667,0.25,0.0555555555555555,0.1944444444444444,0.0555555555555555,0.4166666666666667,0.1401869158878504
P26640,phospho,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0,0.2857142857142857,0.1428571428571428,0.0476190476190476,0.2857142857142857,0.0952380952380952,0.2857142857142857,0.119047619047619
Q9UHD9,phospho,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0952380952380952
O00192,phospho,0.25,0.25,0.125,0.0625,0.09375,0.0,0.125,0.125,0.03125,0.03125,0.0625,0.125,0.1041666666666666
Q13470,phospho,0.074074074074074,0.074074074074074,0.1481481481481481,0.074074074074074,0.2222222222222222,0.0,0.1851851851851851,0.2592592592592592,0.1481481481481481,0.037037037037037,0.1481481481481481,0.1851851851851851,0.1234567901234567
P42224,phospho,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0588235294117647,0.0588235294117647,0.1111111111111111,0.0392156862745098
Q13835,phospho,0.06,0.04,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0,0.0196078431372549,0.0392156862745098,0.0,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0393442622950819
P09211,phospho,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0303030303030303
Q92576,phospho,0.125,0.0277777777777777,0.0555555555555555,0.0416666666666666,0.0138888888888888,0.0,0.1666666666666666,0.0277777777777777,0.0416666666666666,0.0972222222222222,0.0833333333333333,0.1666666666666666,0.0486111111111111
Q96MU7,phospho,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0512820512820512,0.0256410256410256,0.0,0.1025641025641025,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0256410256410256,0.1025641025641025,0.0427350427350427
Q5VZE5,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0476190476190476
Q6JBY9,phospho,0.1282051282051282,0.1538461538461538,0.2307692307692307,0.282051282051282,0.1282051282051282,0.0,0.3846153846153846,0.2564102564102564,0.1025641025641025,0.0512820512820512,0.1538461538461538,0.3846153846153846,0.1794871794871795
P26010,phospho,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.25,0.1428571428571428,0.1428571428571428,0.1111111111111111,0.08
P20674,phospho,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0
Q14978,phospho,0.0465116279069767,0.0581395348837209,0.0581395348837209,0.0581395348837209,0.0348837209302325,0.0,0.0813953488372093,0.0823529411764705,0.0588235294117647,0.0470588235294117,0.0705882352941176,0.0813953488372093,0.0604288499025341
Q8TDX9,phospho,0.25,0.0833333333333333,0.0,0.4166666666666667,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0833333333333333,0.1388888888888889
Q63HR2,phospho,0.09375,0.234375,0.09375,0.140625,0.140625,0.0,0.34375,0.1875,0.171875,0.1875,0.1875,0.34375,0.1692708333333333
Q9Y572,phospho,0.0,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.0,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.1176470588235294,0.1176470588235294,0.088235294117647
Q9Y6G5,phospho,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
Q9Y2G1,phospho,0.25,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.25,0.25,0.3333333333333333,0.0833333333333333
P40939,phospho,0.0769230769230769,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.1923076923076923,0.0,0.0,0.0384615384615384,0.0769230769230769,0.1923076923076923,0.0192307692307692
Q9Y3B9,phospho,0.08,0.04,0.04,0.12,0.04,0.0,0.0833333333333333,0.0833333333333333,0.0434782608695652,0.0869565217391304,0.0909090909090909,0.0833333333333333,0.0689655172413793
O95613,phospho,0.0760869565217391,0.0326086956521739,0.0543478260869565,0.0869565217391304,0.0108695652173913,0.0,0.2065217391304347,0.0760869565217391,0.0652173913043478,0.0434782608695652,0.0217391304347826,0.2065217391304347,0.0597826086956521
Q8TDR0,phospho,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.1176470588235294,0.0,0.0,0.0588235294117647,0.0294117647058823
Q14134,phospho,0.054054054054054,0.054054054054054,0.054054054054054,0.054054054054054,0.1351351351351351,0.0,0.1621621621621621,0.1081081081081081,0.027027027027027,0.081081081081081,0.1351351351351351,0.1621621621621621,0.063063063063063
Q9ULS5,phospho,0.0714285714285714,0.0714285714285714,0.0,0.0666666666666666,0.0,0.0,0.0666666666666666,0.2,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0674157303370786
Q08357,phospho,0.0454545454545454,0.0909090909090909,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0909090909090909,0.0227272727272727
Q9P0W8,phospho,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333
Q96RS0,phospho,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.1071428571428571,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,0.074074074074074,0.1111111111111111,0.1111111111111111,0.0714285714285714,0.072289156626506
Q9UPU3,phospho,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.05
Q9Y4C1,phospho,0.1153846153846153,0.0384615384615384,0.0,0.0384615384615384,0.1153846153846153,0.0,0.2692307692307692,0.1538461538461538,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.2692307692307692,0.0576923076923076
O15014,phospho,0.1071428571428571,0.0833333333333333,0.0952380952380952,0.1309523809523809,0.1428571428571428,0.0,0.2619047619047619,0.0833333333333333,0.0952380952380952,0.1547619047619047,0.0833333333333333,0.2619047619047619,0.1071428571428571
Q9UQR0,phospho,0.1333333333333333,0.1,0.0666666666666666,0.0666666666666666,0.0333333333333333,0.0,0.3,0.1666666666666666,0.0333333333333333,0.1666666666666666,0.0666666666666666,0.3,0.1
Q08379,phospho,0.0952380952380952,0.0476190476190476,0.0,0.0952380952380952,0.0952380952380952,0.0,0.1904761904761904,0.0952380952380952,0.0,0.0476190476190476,0.238095238095238,0.1904761904761904,0.0476190476190476
A6NIK2,phospho,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333
Q2KJY2,phospho,0.0847457627118644,0.1186440677966101,0.0677966101694915,0.0338983050847457,0.0677966101694915,0.0,0.2203389830508474,0.1016949152542373,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.2203389830508474,0.0819209039548022
Q9UIK4,phospho,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1666666666666666,0.1111111111111111,0.0208333333333333
Q8N3F8,phospho,0.2093023255813953,0.1627906976744186,0.3023255813953488,0.2093023255813953,0.1860465116279069,0.0,0.4418604651162791,0.1162790697674418,0.2790697674418604,0.1860465116279069,0.2790697674418604,0.4418604651162791,0.2093023255813953
Q9NYQ8,phospho,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.053030303030303
P41231,phospho,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.1428571428571428,0.0,0.2857142857142857,0.0,0.2857142857142857,0.1904761904761904
Q9NV96,phospho,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0666666666666666
